start	end	text
0	7000	Welcome to the TED interview. I'm Chris Anderson.
7000	11000	This is the podcast series where I sit down with a TED speaker,
11000	16000	and we get to dive much deeper into their ideas and was possible during their TED talk.
16000	21000	Today's guest is something of a personal hero.
21000	24000	David Deutch. He's a physicist and author.
24000	28000	He has a reputation of being something of a reclusive genius.
28000	32000	He lives by himself in a home in Oxford, working late into the night,
32000	37000	trying to unpack really the deepest mysteries of the cosmos.
37000	41000	His thinking has really had a dramatic impact on how I see the world.
41000	49000	Here's the thing. Most scientists would tell you that human beings are just that significant.
49000	55000	We are just this little speck of dust and a random planet in an obscure part of the universe.
55000	60000	David Deutch says that's wrong. He actually says people matter,
60000	65000	and the reason they matter is that they are incubating something – knowledge.
65000	72000	In David's view, knowledge is a force of almost unlimited power in the universe,
72000	75000	and also a force that will determine our future.
75000	80000	We can survive, and we can fail to survive.
80000	87000	But it depends not on chance, but on whether we create the relevant knowledge in time.
87000	93000	The overwhelming majority of all species and all civilizations that have ever existed are now history.
93000	97000	And if we want to be the exception to that, then logically,
97000	105000	our only hope is to make use of the one feature that distinguishes our species and our civilization
105000	115000	from all the others, namely our ability to create new explanations, new knowledge, to be a hub of existence.
115000	119000	David's thinking about knowledge has had a huge impact on me personally.
119000	125000	In a book called The Fabric of Reality, David argued that the way in which we think of knowledge
125000	128000	as broken up into all these different fields is misguided.
128000	134000	Actually, all of knowledge is connected, and if we spent a bit more time understanding those connections,
134000	139000	understanding the context of what we know, that is where real understanding comes from,
139000	141000	where the real breakthroughs come from.
141000	146000	Believe it or not, I honestly think it was reading that book that finally gave me the courage 18 years ago
146000	150000	to leave my company and take over leadership of TED,
150000	154000	which back then was an annual conference in California
154000	158000	devoted to bringing together technology, entertainment, and design.
158000	164000	You see, if Deutsch was right, the sharing of accessible knowledge between different disciplines
164000	169000	wasn't just a short-term fad and wasn't just limited to those three subjects.
169000	172000	It was something the world would always need.
172000	175000	So he inspired me to take the leap, and here we are.
175000	179000	And honestly, David, it's an honor to be speaking with you today. Welcome.
179000	184000	Well, it's very nice to be here, and thanks for the dramatic introduction.
184000	187000	I'm very glad to hear it.
187000	194000	So, David, in the first TED talk you gave, you had this phrase that you quoted really from Stephen Hawking.
194000	202000	Stephen Hawking referred to humans as basically chemical scum on the surface of an obscure planet.
202000	209000	And that's actually quite a common view of how science is thought of as treating humans.
209000	213000	We started thinking we were the center of everything, and then we gradually discovered that no,
213000	218000	we're just a planet revolving around a star, and then that star is just one of a hundred billion in a galaxy,
218000	221000	and that galaxy is one of hundreds of billions of other galaxies.
221000	227000	And goodness knows, we become very quickly, completely insignificant.
227000	231000	You, I think, disagree with that characterization. Explain why.
231000	237000	I do, and you're right that that's the prevailing view, because that's the view that's kind of forced on us
237000	241000	by a narrow conception of what science is.
241000	252000	According to that view, you classify things in the universe in a sort of hierarchy of more massive and powerful verses,
252000	254000	less massive and so on.
254000	263000	And so we're used to the fact that the big objects like the supermassive black holes in the center of a galaxy
263000	272000	affect a star, can rip a star to pieces, but the star being ripped to pieces hardly affects the supermassive black hole.
272000	278000	And it's the same with the sun and the solar system, you know, the sun affects the earth,
278000	281000	but the earth barely affects the sun and so on.
281000	289000	But the funny thing is, on earth, on the surface of the earth, everything's the other way around.
289000	295000	Everywhere you look, you see the effects of life on earth and life.
295000	304000	Every living thing that you see is the result of the action of a single molecule or two molecules or something,
304000	308000	depending on what kind of organism it is.
308000	315000	So this submicroscopic entity commands vast resources.
315000	323000	Now, humans take this to a wholly different level where we are capable of becoming cosmically significant,
323000	330000	not just dominating the surface of a planet, but dominating the galaxy and further out.
330000	336000	Well, how so? You mean by kind of star trek like exploration or something else?
336000	340000	Yes, star trek or rather colonization.
340000	343000	It's what we do.
343000	357000	Humans evolved, unlike all other existing organisms, to find new environments which are initially lethal to them
357000	361000	and to change the environment such that they can live comfortably there.
361000	369000	Here I am sitting in Oxford and if it weren't for technology, I would die within hours
369000	377000	because without clothes, without shelter, without medical attention, without sources of food from far away,
377000	381000	I would be very hard put to it to forage.
381000	388000	And the territory here supported only a tiny number of people in the early days of our species,
388000	391000	whereas now it supports tens of millions.
391000	399000	And so the difference between your survival and otherwise is human knowledge turned into technology
399000	406000	which has built the house, the central heating, the clothes and so forth that keep you alive.
406000	408000	Yes, fundamentally it's knowledge.
408000	417000	I mean, when you talk about that humans can have indefinite impact on the universe through star trek like expansion out,
417000	419000	like at first glance a lot of people listening to that will say,
419000	426000	well, already that's sounding a little silly, that's science fiction in any way and how can that possibly mean much.
426000	434000	But your whole second book, this idea of the beginning of infinity is arguing that knowledge in principle has infinite reach
434000	441000	and therefore if you don't include that in your worldview, you are missing out on something fundamentally important.
441000	447000	So talk a bit more about how we could think of that reach of knowledge.
447000	451000	Perhaps it's more illuminating to think of this the other way around.
451000	456000	So suppose there were some extraterrestrial beings, intelligent beings,
456000	462000	looking around at the stars from let's say a hundred light years away or something in the galaxy
462000	469000	and they would see various stars and they might use astrophysics to predict what these stars will do.
469000	474000	But on Earth they would detect something.
474000	481000	For example, the fact that there's oxygen in the atmosphere which tells them that there's life here.
481000	485000	And then they would detect if they kept watching the Earth for a while.
485000	489000	I mean, I'm kind of imagining them with technology similar to ours.
489000	491000	They could detect more if they had better technology.
491000	495000	But if they watched the Earth for a couple of decades,
495000	501000	they would see that the mean temperature of the planet is changing faster than it possibly could.
501000	508000	Only artificial intervention can change the temperature of the Earth as fast as it has been changing.
508000	513000	This is inexplicable without the presence of intelligent beings.
513000	520000	And if they then ask themselves, well, this influence, the influence that affected the atmosphere of that planet,
520000	523000	could it possibly affect us?
523000	534000	And the answer is yes, because the issue of whether a spaceship can get there is a matter of what we decide to do.
534000	537000	And it's also a matter of the laws of physics.
537000	544000	So David, I think it's important almost in having this conversation to bear in mind that the way you think,
544000	552000	by thinking in sort of theoretical terms about what knowledge might in principle one day do,
552000	560000	that has implications for how we should think of human beings and our role in the world.
560000	565000	And so when we talk about aliens and we talk about the potential for exploration,
565000	568000	you're not saying that, hey, this is going to happen anytime soon.
568000	579000	What you're saying is it is in principle possible for this species that has evolved on Earth to have a future that is imaginable.
579000	587000	It may not happen, but it is imaginable where it can become indefinitely more influential in our solar system,
587000	590000	eventually maybe our galaxy, and maybe beyond that.
590000	595000	And so it's that fact that that is possible in principle,
595000	604000	which creates this anchor, this fundamental idea that knowledge, there's no limit to how powerful an influence it can eventually have,
604000	609000	starting with Oxford and central heating and moving out in theory indefinitely beyond.
609000	613000	And that is a remarkable fact that needs explaining.
613000	617000	Yes, you asked about the cosmic significance.
617000	623000	So the answer that I give to explain it in some sense must involve things beyond everyday life.
623000	630000	But everyday life as we see it would have been regarded as completely magical even a few centuries ago,
630000	634000	let alone for the most of the period of the human species.
634000	641000	For example, you know, I can sit in Oxford and look a bit beyond my house and look up in the sky and I see an airplane there.
641000	650000	Now the fact that a metallic object weighing 100 tons is flying there 500 miles an hour and has come from another continent.
650000	663000	That is as much of a jump from natural human beings as what we're discussing this kind of space travel space exploration is from where we are now.
664000	674000	In fact, I think comparing those two, I guess we have already come further in terms of knowledge than what lies between us and space exploration.
674000	681000	I'm not saying exploring the galaxy that would require more knowledge, but that's all it requires.
681000	687000	If you're a scientist and you're asked is so and so possible, you have to use laws of nature.
687000	691000	You can't say, well, my intuition is that that will never happen.
691000	705000	Because our knowledge of the laws of nature is far superior to our intuition, which after all was formed in the past and was formed in a very narrow set of circumstances.
705000	720000	And so this is really a radical counter view to what I would say is even a traditional biologist view, which is that we should be more humble as a species.
720000	727000	Yes, we have our extraordinary skills, but frankly, every species has its extraordinary skills.
727000	730000	We're good at language and we can build these amazing things.
730000	739000	But an elephant has thousands of muscles in its trunk and the exquisite way in which it can manipulate that, that's like nothing else we can do.
739000	743000	Ants and bees have these extraordinary social lives.
743000	753000	Every species is actually, in a very real sense, equally evolved as we are because it's been evolving for exactly as long from the original source of life on Earth.
753000	763000	So there is no special status in biology to humans and we should come off our high horse.
763000	783000	Now, the implication of what you're saying is actually that's not quite right, that knowledge which somehow became part of the human evolutionary story at some point is special and allows this particular species to do things that are not just a different kind of thing from others, but different in principle.
783000	784000	Yes.
785000	795000	First of all, what gives living things their miraculous power, compared with non-living things, compared with most of the things in the universe, is likewise just knowledge.
795000	801000	Knowledge is encoded in what is really a computer program in the DNA molecule.
801000	810000	Ah, so in your articulation of it, knowledge is something much broader than a worldview that is encoded in a human mind.
810000	816000	That's right, knowledge isn't just a matter of belief and it's not just a matter of human psychology.
816000	821000	It is information that has causal power.
821000	824000	Knowledge is information that has a causal power.
824000	827000	That's a beautifully crisp definition.
827000	835000	I've gone through about three or four definitions of knowledge in my thinking about this and that's my present one.
835000	844000	I get this more general concept of knowledge from the philosopher Karl Popper, who spoke of knowledge without a knowing subject.
844000	862000	And the two main types of knowledge that he was interested in was scientific knowledge in human minds, on the one hand, and knowledge in the form of adaptations in genes of living organisms, on the other hand.
862000	877000	Now, that second type of knowledge is not knowledge in a knowing subject, but nevertheless, it's information that is spectacularly honed for its ability to cause physical effects.
877000	891000	So the genes for the eye can cause physical effects of focusing, which can then change the trajectory of the animal, which can then make it kill another animal or escape from another animal and so on.
892000	899000	And the program in DNA has punched above its weight by a vast factor.
899000	904000	Now, humans can transcend that in at least two ways.
904000	914000	One is that the amount of information in our brains is vastly more than the amount in our DNA.
914000	924000	So the DNA has built up knowledge by evolution and so on, but we have added to that both by culture and by individual thinking.
924000	929000	And the brain simply holds more bits of information than DNA does.
929000	941000	And the other thing is, which is more important, that humans have a different kind of knowledge, namely humans have explanatory knowledge, humans have understanding.
941000	949000	And I argue in my second book that explanatory knowledge is the stuff that has infinite reach.
949000	960000	It seems unlikely that biological evolution could ever, let's say, move an animal to the moon and back.
960000	965000	But we know that human type knowledge, explanatory knowledge, can do that.
965000	967000	So that's really powerful.
967000	976000	So what happened at some point along the evolutionary chain, these minds were created that were capable of a different, more powerful kind of knowledge, explanatory knowledge.
976000	983000	So this seems to me to come right then to the heart of why you believe we are not just chemical scum.
983000	990000	And to me, it's a profoundly inspiring view in many ways of how we can think of who we are.
991000	1001000	For whatever reason, we have found ourselves in this moment in history where we have embarked on a journey that has potentially unlimited reach.
1001000	1004000	It could lead us to literally anywhere.
1004000	1011000	There is no dream that, in principle, humans couldn't dream of being part of.
1011000	1023000	And it may be it's not us in the end, it's some successor species, but we are part of a liftoff that has no limit in principle.
1023000	1026000	Well, it has the limits of the laws of physics.
1026000	1027000	Other than the laws of physics.
1027000	1029000	I think it's a very striking view.
1029000	1039000	Humans evolved the ability to do what you've just said at least 100,000 years ago, but for various reasons didn't use it.
1039000	1055000	Now, in much the same way, the whole universe, starting 14 points something billion years ago, for the first billion years or so, all sorts of new things were happening.
