start	end	text
0	21800	Our course so far has covered our solar system in depth.
21800	28800	We have explored the sun, the planets, their moons and rings, the asteroids, and the comets.
28800	34840	In the way, we have uncovered both new discoveries of the unexpected as well as new perspectives
34840	37120	on the familiar.
37120	42960	Now it is time for perhaps the greatest discoveries of recent times and the strongest change in
42960	45360	our perspective yet.
45360	50720	It is time to leave our solar system behind and to turn our attention to the other stars
50720	52680	in our galaxy.
52680	55900	We want to look for other planetary systems.
55900	57720	Do they exist?
57720	59580	How are they structured?
59580	62680	What kind of planets do they contain?
62680	67780	What we want to know is whether they match what we see in our solar system, whether there
67780	74340	are Earth-like planets there, and ultimately, if there is life.
74340	80140	The goal is to gain a broader perspective on how our solar system fits in with the other
80140	83300	planetary systems in our galaxy.
83300	87180	The main question here is where do we look?
87180	91280	Which stars are likely to harbor extrasolar planets?
91280	96280	And how do we know if planets form at all around other stars?
96280	101360	In the previous lecture, we discussed the formation of our solar system and we saw that
101360	106880	planet formation was coupled to the formation of the star.
106880	113520	Planets formed within a disk of material, the same disk that fed matter onto the protosun.
113520	119500	If that formation sequence is a general one, then looking for stars in formation and looking
119500	124460	for disks around them would be a good place to start.
124460	129820	Finding these disks would at least establish that the conditions for planet formation exist
129820	131460	elsewhere.
131460	136220	In truth, it shows us a good deal more.
136220	141620	We begin on scales much, much, much larger than solar systems, all the way out to the
141620	144480	scales of interstellar clouds.
144480	147560	These are the nebulae within our galaxy.
147560	153680	We will examine first the large-scale conditions within which stars form, and then we'll drill
153680	158280	down to looking at individual stars.
158280	161200	This is the Carina Nebula.
161200	164280	It is a star-forming region within our galaxy.
164280	168160	And the red glow you see here is typical of these regions.
168160	173180	It comes from hydrogen emission at a temperature of about 3,000 degrees.
173180	179420	Now clouds like this glow because stars have recently formed within them.
179420	186700	Only the hottest stars emit enough ultraviolet radiation to heat the gas to make it glow.
186700	190900	Such hot stars only live for tens of millions of years.
190900	197140	So when we see the glowing gas and infer the hot stars, we know that those hot stars formed
197160	201840	recently, and thus this is a star formation region.
201840	207680	We're going to examine this central region of the Carina Nebula, where there are diverse
207680	212640	examples of the various stages of star formation.
212640	217800	This is a Hubble image of the Carina Nebula, and it looks nothing like the large-scale
217800	218800	image.
218800	223400	Well, first of all, this image represents narrow filters that select wavelengths most
223400	225280	important to astronomers.
225280	232460	The red here corresponds to sulfur, the green to hydrogen, and the blue to oxygen emission.
232460	239700	On the right hand side of this image, you can see two knots of recently formed stars.
239700	244140	These star clusters are emitting a good portion of the ultraviolet radiation that makes the
244140	246460	surrounding gas glow.
246460	250460	They also emit very strong stellar winds.
250460	254840	Now you may remember that our sun's wind is the cause of the aurora that we see here
254840	260640	on Earth, and that the sun's wind also presses out into interstellar space and forms the
