start	end	text
0	5240	Well this year has been strange as far as weather down here in Louisiana. We've
5240	10440	had some severe weather during the spring, during the summer, during the fall,
10440	14440	and it's getting kind of crazy here in the winter too. I don't know. It's like
14440	19280	the world is coming to an end, right? All this climate change or whatever. It's
19280	24400	for real, I guess. But anyway, today I wanted to talk to you guys about evolving
24400	28720	as a Linux user. Because sometimes people ask me how I ended up on things like
28720	34040	Arch Linux or Vim or Emacs or how did I get into the terminal and things like
34040	37640	that. And now one of the things with Linux, there's typically two types of
37640	42880	users. There's those that they just want to install something quick and easy and
42880	47080	use it as is. They never want to look under the hood and figure out how it
47080	52520	works. And then there's the other group of Linux users that is the tinkers. They
52520	56160	do want to know how everything works. They want to take things apart and put it
56160	61800	back together again. And because, you know, Linux is full of these nerds that
61800	66040	like to tear things down and build it again. And that's why so many of us
66040	70960	gravitate toward, I guess, not user-friendly distributions like Arch
70960	76280	Linux and the hundreds of distros based on Arch Linux or Gen2 and the various
76280	82080	distributions based on Gen2 and things like that Slackware. And, you know, that's
82080	86080	okay if you're not there yet. I think a lot of people, when they first come to
86080	91400	Linux, they install Ubuntu or Linux Mint. And then, you know, they, I guess, feel
91400	96320	intimidated by those that have gotten past the point of needing to use
96320	100240	something like Ubuntu or Linux Mint. And it's not, it's really not about
100240	106000	elitism or arrogance or anything like that. Many of us use Arch Linux. It's
106000	112200	because for what we do, using Arch or an Arch based Linux distribution is much,
112240	117720	much easier for us than using something like Ubuntu or Linux Mint or OpenSUSA.
117720	124080	Why is that? Well, when you're new, you're not going to be doing a lot of crazy
124080	128720	things, right? Like compiling your own software, doing extreme customizations of
128720	132720	your desktop or window manager and things like that. Typically, you just want
132720	136640	something that's really easy and quick to install and looks good out of the box.
136640	140040	And then you're not going to touch it, you know, when you're a brand new user. And
140320	145000	that's okay. Once you get more advanced, though, you really want to build your own
145000	149840	system, right? And it becomes very limiting when you use something like Ubuntu or
149840	154320	Mint, you know, as opposed to something like Arch Linux, because let's take Ubuntu,
154320	159120	for example. Ubuntu comes with its own very customized GNOME desktop environment.
159120	164600	And if you want to hack on it a little bit and change things, it's tough. Ubuntu
164600	168920	makes it really tough. Also, their desktop and the suite of applications,
169000	173960	everything is really tightly integrated together. And sometimes you can't separate
