start	end	text
0	4000	Our next and final talk, this is Andrew Goshevitz.
4000	8000	He's impressed that I could pronounce his name.
8000	11000	After only two hours of practice.
11000	13000	He's going to tell us about slideshow.
13000	15000	Now we've seen lots of talks.
15000	18000	Those of us who write talks with slideshow, we recognize them all.
18000	20000	There's various telltale signs.
20000	24000	But some people haven't written their talks in slideshow.
24000	27000	And I can only assume it's because it isn't simple enough.
27000	30000	Perhaps Andrew is going to help us with this problem.
30000	33000	Let's welcome him.
39000	41000	Can you hear me?
41000	43000	Good.
43000	45000	Keep talking. Automatically.
45000	47000	Yes, there.
47000	48000	What?
48000	49000	Eat the mic.
49000	50000	Eat the mic.
50000	51000	Okay.
51000	52000	All right.
52000	55000	So I'm Andrew.
56000	58000	That's kind of the phonetic.
58000	61000	If you haven't seen the 12 letters that make up my name,
61000	64000	and you look at it, there it is.
64000	69000	So I work on a time series database and monitoring system at Heroku.
69000	71000	We just go.
71000	73000	I don't really like go.
73000	76000	But okay.
76000	80000	And I've dabbled with Lisp, a common Lisp scheme,
80000	84000	closure probably since about 2005 or so.
84000	86000	And I've written a lot of stuff,
86000	89000	but none of it's ever really been, you know,
89000	91000	it's never really stuck.
91000	95000	So a couple of jobs ago,
95000	98000	I did manage to get a closure app in production,
98000	102000	but it was decommissioned maybe six months after I left.
102000	105000	So, but I often ask myself why,
105000	109000	like why do people not understand why I like Lisp so much?
109000	111000	Any flavor.
112000	117000	And, you know, do people believe it's not practical?
117000	122000	Do people, are people so hard to change?
122000	126000	Are, am I just horribly unsuccessful at marketing?
126000	128000	Like, where are the marketing people?
128000	130000	Are there any marketing people in the room?
130000	132000	No, okay.
132000	136000	And then there's the reactions that you get when you talk about it.
137000	143000	Lots of something, something parentheses, you know.
143000	145000	So then there's the claims like this,
145000	147000	which are totally on the money, you know,
147000	149000	but maybe we should pick racket instead.
149000	152000	That would be pretty awesome, right?
152000	157000	So the success of closure proves
157000	160000	that parentheses blindness is a thing, you know.
160000	163000	People can overlook parentheses.
163000	165000	And it proves that given the right set of conditions,
165000	171000	a Lisp can actually thrive in production and, you know, and work.
171000	176000	And, you know, it can overcome the barriers to adoption.
176000	179000	So I have to ask myself, what are racket's barriers to adoption?
179000	181000	What are my barriers to adoption?
181000	185000	Why am I not writing real programs in racket yet?
185000	187000	And, you know, when you think about it,
187000	190000	you think about the established code bases that are out there.
190000	193000	They don't really work well with racket.
193000	196000	A Ruby code base doesn't work with racket.
196000	200000	A Go code base doesn't work with racket.
200000	202000	There's an established norm.
202000	204000	If someone does a project in Rails,
204000	207000	then the next project is going to be in Rails
207000	211000	because they already have the leverage of that.
211000	217000	And there's already this established bias against Lisp to begin with.
217000	222000	So I've started taking a second avenue towards my own personal adoption,
222000	225000	which I hope helps in the workplace as well.
225000	227000	And I think some of you got it.
227000	230000	But if you didn't get it, this is the Manhattan subway.
230000	233000	They recently added a second avenue line.
233000	241000	So I'm slowly using a racket to create sharp tools, you know?
241000	246000	And, you know, if I need a script for text processing,
