start	end	text
0	2800	So where did SteelStock beginner boosts go?
2800	5600	That was the thing we were doing to get started.
5600	9840	The quick answer is it got moved.
9840	11840	And it was still gonna start something on May the 4th,
11840	16840	but so the overall focus is now gonna be on, you know,
22400	27200	content that, in fact, let me see
27200	29880	if I can go find my whiteboard here.
29880	31280	Here we go, Unix infrastructure engineer.
31280	33960	So it's gonna be called the Unix beginner boost
33960	36000	probably next year, but there's a good chance
36000	39000	I'm gonna change the name of all of those boosts
39000	40520	to match the name to the books that I'm writing
40520	41560	that I'm starting to write right now
41560	44440	and I'm obsessed with writing.
44440	46000	So the first book we're gonna write is
46000	48480	Mastering Terminal Velocity,
48480	51080	Mastering the Fastest Human-Commuter Interface,
51080	52840	which has everything from the beginner boosts
52840	55640	and you've probably seen me writing on it every day.
55640	59880	You can go look it up actually at github.com
59880	62640	slash, I mean, Rob, slash book.
62640	63840	And I've already covered this,
63840	66040	but you can go watch another video on this.
67080	72080	And we're gonna go back to this kind of thing.
76120	81120	And so that's what's happened to the boost, it's changed.
83400	85200	So most of the people that are interested in this
85200	86600	are interested in the Go coding
86600	88240	that they were learning at the boost.
88240	89760	We already decided a couple of weeks ago
89760	94200	that the Go coding in the boost is too hard for beginners
94200	95560	so who don't know how to code.
95560	99680	So we assume that you have had some Python
101240	104120	as your first language and or hopefully something else.
104120	107240	I mean, Python's a great first language for coders.
107240	109160	I mean, everybody knows this,
109160	110680	even I might not be my favorite,
110680	112400	but it doesn't matter, it's still the best one.
112400	115560	So my, if you're wondering what to do with the boost
115560	118280	and now all the rest of the content
118280	119120	from the beginner boost,
119120	120840	the terminal related stuff is covered.
120840	122800	I mean, we covered it all.
122800	124160	The only other things from previous years
124160	126200	that I covered in the boost,
126200	129640	skill stack related things were things like,
129640	132080	how to get ready for a job
132080	135040	and how to put yourself out there and stuff.
135040	137760	But mostly the beginner boost has always been about
137760	139480	becoming, mastering the terminal.
139480	143080	And that has got really clear boundaries now
143080	144640	so that we have boosts for everything
144640	147000	so we don't have this overlap.
147000	151640	So, this is my last take on what you should probably learn
151640	153200	in that way, what order.
153200	155440	And you can go look at this up.
155440	158440	This is in my bout or you can just come ask me.
159560	161200	And so you go with the Unix beginner boost,
161200	163160	which is pretty much just the terminal
163160	165240	and then becoming a pressure technology professional,
165240	167520	which is all the stuff related to how to get a job
167520	169000	and network and all that stuff.
169000	170680	That needs to be its own series.
170680	172440	And frankly, it needs to be its own book.
172440	173600	I don't know if that'll be the name,
173600	175640	but that'll be it.
175640	178800	And so I'm really emphasizing strongly
178800	180440	that there will be books created
180440	183600	to go with each of these boosts.
183600	185320	And so the first one I'm really obsessed with
185320	187080	and that's what I'm gonna be writing all day today
