start	end	text
0	3600	Okay, start. There we go. So we're now recording it. We're in dark mode today
4080	10920	Mostly because it's a total disaster in my room right now. But as you can see, there is a server taking form
11360	13360	It's coming alive
14000	19040	my server and I've actually got another playlist on YouTube called home lab in it
20160	21440	and
21440	23280	It will be
23280	26300	About how to set up your own home lab or how I set up my home lab
27080	28280	and
28280	34000	I don't know how or when I'll be recording that but we're gonna come to them
34000	37040	So the first question that is everybody still talking about so I'm gonna talk about it is
38160	40700	Did you buy all Raspberry Pi's in the world for your rig?
42280	49000	And you can't see it but like right up here on the top there's a 16 by cost me 250 dollars by the way
49440	52600	Yeah, 250 dollars to get an aluminum Raspberry Pi
53880	55880	Hot swappable
55880	57120	to you
57120	58440	rack
58440	60440	shelf and
60560	64000	Yeah, and I'm gonna be putting that there
65040	69760	For that if I know I didn't I actually have 30 or so Raspberry Pi's. I mean I keep finding them everywhere
69760	77040	I need to remind everybody I used to run a company. I founded a company called skill stack in 2013 where I was you know
77040	82440	Mentoring people in person at a school. I lived in a town home above it and the bottom floor was
82880	87600	Just lab in school. You can go to twitter.com slash skill stack SK
87600	88880	I'll
88880	94280	SDAK if you want to see pictures of it from from back in the day and maybe I need to show you that really quick
94800	96800	Because I want to
98240	104520	All right, so to our studio audience who can't you're an audio only I'm going to twitter.com and
105160	107160	I am pulling up some
107520	109640	nostalgic photos from skill stack my
110640	112640	Once popular
114120	120960	Place and this is where I have my curriculum and there's like pictures and all sorts of things and if you go to actually if you
120960	122360	Go to Instagram
122360	126080	You'll see some stuff. The question is about Raspberry Pi and that's what I wanted to show you
126440	128720	So actually Instagram is a little bit more fun
129520	131520	if you go to instagram
131920	133920	comm slash skill stack you'll see
135320	137720	Videos and stuff that I've done and including
138520	142560	So this is the there's my red rack behind me right behind my head
143360	149920	That used to be my really really really really cheap. I mean look at how ugly it is, but you got to understand
149920	152640	I ran my own company. I kept my costs really low
153440	157360	And so I didn't have a proper rack. I do now because I work for a
158240	165560	Big-ass company and I make a really cushy salary. So I've been dropping, you know, like $300 on to you Raspberry Pi
166560	171280	Thanks, but this this is like the thing so all these little green lights out the bottom by the way
171280	173280	Or I have 19 Mac minis that are installed
173920	175920	Which make really really great?
176480	179880	Cloud home lab kind of things. This is me organizing
180240	185240	That was when I had to move skill stack into my apartment to my house that I rented for two years
185240	190760	And then we moved here and so now as you know the ongoing saga. We're going to be moving within a year
191760	193960	To some other location. We don't even know where
194960	199280	To do my wife's MFA and we'll take a Raspberry Pi's with this
199280	204840	But no, we did not buy all the Raspberry Pi's, but this is where the Raspberry Pi's came from. Oh, this is a great
204840	209560	This was a game camp. This was this guy this guy made his own like
210640	212640	amazing thing
214080	221300	We don't know where we're going so this is the game camp this was a summer camp that we had and that was my workstation at the time
222300	225060	But I'm just showing you this we had like lightsaber camp
225380	229940	It kind of stuck hot damn these kids are so young all these kids are in college now
231340	234860	They're all in college now. Oh, I just found the box with lightsabers
235540	237580	Yeah, I found the box of lightsabers
239060	244660	This guy like distro hopped like ten times in like a week amazing student
245660	247340	anyway, so
247340	249660	We don't know. I don't think it's gonna be Wyoming. No, I don't know where
250340	254740	So but this is where the Raspberry Pi's came from so everybody's wondering where they came from
254740	256740	I know I'm not buying them up
256740	260700	They're leftovers. In fact, so where them people like why do you have all this apple?
260700	262700	I mean, there you go. This is what I wanted to show you
262900	264900	This is Raspberry Pi camp
265100	267100	Check that out. Check that crap out
267620	272300	He wrote that from scratch. He did it on himself the entire requirements
272300	273020	Look at this one, man
273020	278620	The requirements for this Raspberry Pi in case you can't see it the requirements for this Raspberry Pi class was just to like
278860	281660	make one of the things was blank and
282180	287820	He just he just kind of kept experimenting and putting wires everywhere and trying everything out
287820	291740	And he didn't make in his own full-blown like microcontroller extension
292380	296660	And I was like, oh my gosh, this is what happens by the way when you give
297380	298300	people
298300	300300	Freedom to be creative in their learning
301700	305320	Yeah, and so that's where the Raspberry Pi's came from so I have about 30
306200	309800	I have a sort of robot. This is the old this is the old apartment where I used to live
311120	313120	Before I got kicked out of that
313760	318960	You give them the freedom and they'll that okay. Here's another here's Sean. This is this was a this was us getting hacked
319760	322040	We we put a cloud server up
322160	323520	We put up a cloud server
323520	327000	This is security camp and we put a cloud server up and this is
327720	334480	The cloud server got hacked within a day during the camp during the week on camp. We said how long will it take somebody to hack us?
335080	339280	right and we were learning like all of these different commands and
340200	345480	his cloud server got hacked his his honeypot got hacked within a day and
346280	349880	And we were sitting there watching all the stuff it was doing and we were doing s trace
349880	354160	This is s trace. This is s trace on the the process that had hacked us
354160	359860	And so we could like see what the with the malware was doing and track it down and stuff. It's really really fun
361240	363160	Anyway, good times
363160	366720	No, he got we wanted to get hacked the people who got hacked first
366720	371020	They was like fishing like we were fishing. So if you got hacked first, you're one of the lucky ones
371020	375000	That means you got a bite. So he got a bot. He got a bite on the first day
376200	380080	And somebody hacked his closet. The whole point was to show how quickly
380800	383680	Unprotected did you see that royal typewriter right there by the way?
384600	388880	Yeah, that real typewriter is was part of I just spilled my coffee on myself
389480	393080	That's why I have a towel right here to protect myself from this kind of like mishap
393480	397000	Because I'm an idiot and it's also really dark. My coffee cup is brown
399120	404320	Hmm, I think I might have to add more vodka to it. I'm sure that was not a contributing factor
407640	411760	Are we still having fun master shells Matt you want in okay, here you come
412800	415520	You're gonna give me crap. I know but I'm used to it
418880	420880	All right, wait, wait, wait, give me a second
425480	431640	Hey Rob, hi, how are you doing? Audio is a little bit messed up. Let me fix the audio here my audio
437320	439320	Problem with my device
441320	446280	Anyway, so yeah, we did a lot of stuff there, but that's where the Raspberry Pi came from and I promise you
447280	453640	Uh, this whole open source contributed some coffee to the salt. No, thank God my map my laptop's closed
453840	459640	Yeah, so it wasn't it was only half full the guy or half empty whichever way you want to look at it
461040	464120	Hmm, and there's my old IP numbers. Anyway
468680	471760	Do I need to add that to the list so I have to answer that right now I
472760	477160	Mean I'm gonna add it to the list. Let's do that. I'll add that one right now answer that for you right now. Yes
478680	480680	Yes, I do
481240	483240	Anybody seen triumph of the nerds
484480	489360	If you haven't seen triumph of the nerds, then you don't understand what a compliment it is to call me a nerd
490120	492120	So go watch it
492200	493880	seriously
493880	498040	Seriously, if you have not watched triumph of the nerds, you need to
499040	501760	All right triumph of the nerds
503480	506160	Videos, I think it's out there for free. There it is
507040	509840	Excuse me 1996 documentary triumph of the nerds
509840	514200	it's like a three-part documentary that goes through the creation of
514840	516440	nerddom and
516440	520840	if you really want to understand the origin of personal computing and the internet there was a
521480	526040	Triumph of the nerds to the car. No, it was like two point two point one
526040	529120	I think and that was how the internet got made and
530480	536360	I think it's Bob cringely is the guy who did it the same guy who famously did the interview with Steve Jobs
536360	539960	Which they found old footage of which resurfaced near the end there
540080	544400	There's two point. Oh, if you want to get a real solid handle on
545600	552680	Technology history the most significant me can read the innovators, which is like a 300 400 page book or you can go
553000	558400	Watch triumph of the nerd. So if you haven't seen it cue it up. It's amazing. It's really fun
559280	561400	It's it's it's from a different time
562560	567200	Interestingly enough the guy who did this the guy who did this actually lived in Steve Jobs neighborhood
567200	569680	He worked for Apple computer when it was in a garage
570720	573720	And then and then it became so much more. So
574720	577280	I'll just tell you about that. So absolutely. I'm a nerd
577880	585280	But the real question is are you a nerd or a geek and if you haven't seen that nerd or a geek back when you could actually watch
587400	593880	When you could watch Rhett and link Rhett and link have completely sold out. They're just grifters now I
594680	597320	Used to really love Rhett and link. This was eight years ago
597560	605080	But if you haven't seen the epic rap battle of nerd versus geek which I cannot show here because we're doing you know a thing on YouTube
605840	607840	Make sure you watch it
608160	612040	If you don't know the difference between a need and a Gurt egg, did I say a neek a
612920	618040	Geek is like we I'm not gonna tell you what they are. You need to watch Rhett and link have this nice fight
618040	620880	It's really it's a really great rap battle. I think you'll really enjoy it
622520	624520	So they are definitely different
626880	628200	But
628200	632400	Like play it like ten times and slow it down and like listen to what they say
632800	636720	Because it it pretty much perfectly captures the difference between a geek and an earth
638680	641280	So that's that what this is a question
642440	645520	What's your favorite tech art anything related to goes logo? I
646560	648560	Really really really do like goes logo
650000	652160	those of you who know René René French
653280	654560	and
654560	657320	is is Rob Pike's wife and
658040	662160	The gopher is was designed by René French
663080	665360	Who has done many other things as well?
667640	668840	And
668840	670840	You could go you can go look at them
671400	673400	And and see about them
674040	678360	We can look at some of the different images here. So here is all of the thing
678360	684000	I really like I mean is is in fact René friend having been involved with artists a lot gone to a lot of art galleries
684000	689720	You can watch it in my rl streams on twitch some of which have been saved. I spoke coffee on myself as well. Well
691280	697320	My wife my René French actually reminds me of my wife a little bit. She's got that whole art look going on and
699080	703680	She's like really talented and you know, she's
705560	708400	She wearing Rob Pike's glasses there that looks like
709400	712680	It looks like she's wearing Rob Pike's glasses right there
713200	719440	That's her favorite glasses issue. It's like they're wearing the same glasses or something Rob Pike would usually wear glasses like that
719680	721680	So Rob Pike you made Go Lang
722080	727760	One of the primary contributors to go Lang is made this this is like one of the very firsts to go Lang
727760	733040	I absolutely love love love the artwork behind go Lang. It's probably one of my favorite
733280	742360	The I mean as opposed to for example, like the logo for Java, which you know was never any good
743000	745000	Where's the little guy? There he is
745760	752040	Duke the Duke logo, you know, I'm just not impressed. It was fine. It was okay. It was the 1990s
753520	757440	In terms of art and tech I do think they go well together. I
759640	762200	Actually made the logo for Tomel
763040	768640	I made it. I created it. I committed it. This is my logo
771400	776520	True story you can actually go look at the commit if you go look at the commit on the GitHub, you'll see that I made it
777360	779360	It was actually a joke
780800	783840	It was kind of a joke I made a pull request I
784680	787400	Made it seriously. I made her pull request
788280	792440	You want to see it? You want it? This is my like my one of my few claims to fame
793800	796440	I had to put it in a question for him in my stats of the ways
798560	800560	Yeah
801080	809080	Did you make the Tomel logo and the answer is yes, I did it's a very small claim to fame
809480	812480	But if you go to github.com slash Tomel
812480	815960	I also got Tom to kind of like pick up the pace
815960	819400	I was kind of on him because I was making a thing called file system as a database
819400	821400	which I still want to do with YAML this time and
822320	823920	I
823920	826000	Actually made Tomel Tomel spec
827320	834320	To oopsie to try to get people to look it up again. It's not there anymore. Damn it. I wonder if it's on github at all
835200	836520	It's a long time ago
836520	842160	This is it's interesting because I had no idea about anything on Rust and I actually burnt sushi for example one of the
842560	847500	The the pran the moderator and also one of the primary contributors to a lot of the Tomel parsing
847500	852060	He wrote Burt's issue made one of the part when they want it made the Tomel parser. That's really popular for us
852580	856300	He also resigned very very publicly and famously
856940	860820	From the Rust project over quote and I quote you can go read the PR
862180	864420	Hypocrisy among the Rust leadership
865020	869500	You can go read it if you want to read the whole drama and so actually funny because I kind of you know
869500	873380	Rub shoulders them a little bit while I was doing some of the Tomel parsing actually helped Tom Paletier
874340	879860	Do some of the that the Tomel parser with some of the test code for Tom for for
880300	883180	There's been super Susie's Tomel and again back then
883180	887220	I was thinking that Tomel was the one true way to create a file system as a database
887220	889220	We just have a directory and you put a Tomel file in there
889980	896020	Recursively and you end up with kind of a flat file database that's structured. I still want to do something with that with yaml cherry and I
896420	903360	Remember Ramirez. I forget her his or her name their name in the chat. We were talking about that the other day
904780	907100	And something I'd still like to go but some polities
907900	912500	Plenty is actually Tom Palletier is like one of the coolest people I have ever worked with an open source
913460	915380	and
915380	916460	because
916460	920060	Tom actually it's like, you know what I've always wanted to write a parser
920420	925380	I'm gonna write one and I'm gonna write it for Tomel and I think it's the I think it's better than Burt's issues
925420	926940	But whatever
926940	931500	And so actually evaluated it and this actually got me into writing my own parsers
931860	935820	So there's a lot of parsers out there. There's a lot of people who like obsess about this kind of stuff
935820	939860	So you can go out there and work with them. I do have some commits on here somewhere
939860	945140	Maybe my contributions are not that big big enough to site. I mean, I actually made a separate
946460	951580	Thing for the test code so it might be a separate repo that I did and I can't remember where it is
952500	955560	Anyway, but yeah, let me show you that actual official commit to them
956660	958660	to the Tomel project
958940	961820	Tomel laying the Tomel. Yeah, there it is
964100	967980	There it is there's my one commit to the Tomel project and
