start	end	text
0	5040	Hello and for person this is Anton and today we are going to be discussing the creation of the
5040	10720	most complex to date simulation of the entire universe. The simulation that was recently
10720	15680	created by the scientists in Japan that sort of dwarfs everything else that ever existed.
16320	20720	But I also wanted to discuss some of the previous simulations and what all of this is for
20720	24800	and what the scientists are trying to discover by doing all of this over and over.
24800	28880	And let's actually start with some of the more basic simulations I've been using on the channel
28880	33760	for several years, the ones you can technically purchase and use yourselves. So for example,
33760	39520	universe sandbox and the beautiful space engine are both meant to simulate the universe to some
39520	45280	extent, with both of them doing a pretty good job, at least when it comes to smaller patches of the
45280	50320	universe, such as for example, taking a look at what happens in the solar system, or trying to
50320	55840	imagine what a typical galaxy or possibly a global cluster looks like. But they both obviously have
55840	61280	their shortcomings. For space engine, it's the fact that things here are more or less static.
61280	66480	So for example, a star system is not going to be interacting with another star system.
66480	71200	And so in this global cluster, for example, nothing is actually moving anywhere. Everything
71200	76960	here is more or less in the same spot. Now that's obviously because of the limitations
76960	82960	and the inability to potentially simulate this on the grandiose scales like what we have right here.
82960	88080	Now, universe sandbox does almost the opposite. It tries to simulate the gravitational interactions
88080	93280	between various objects. But depending on how powerful your computer is, even here you're going
93280	98800	to start reaching your limitations pretty quickly. So in this simulation, once these moons start to
98800	104240	collide and start creating more particles, that's when my computer can no longer really handle it.
104240	109760	But when it comes to actual scientific simulations, normally this required a super computer because
109760	114800	of the limitations you can clearly see right here. And so in the last decade or so, a lot of
114800	119520	different scientific teams started to create their own simulations, such as this one right here,
119520	124960	known as the universe machine, that tried to use as many cores as possible in order to create the
124960	130800	most realistic simulation of as many objects as possible, interacting as they would in real life.
130800	137360	And every few years, these so called universes in a box or universes in a bottle have improved
137360	143120	so dramatically and have improved so much that the effects they're showing us in real time allow
143120	147840	the scientists to discover various features of galactic and star formation that they actually
147840	152320	did not know existed. And in the last few years, I've been using a lot of these videos like the one
152320	158080	you see right here that were originally created back in 2019 by the biggest and the most complex
158080	164080	simulation of the universe in the box. This is known as the illustrious project. This project is
164080	168080	freely available on the website in the description. And the cool thing here is that if you were to
168080	173360	click on the explorer, you sort of get the snapshot of one of the simulations where you can sort of
173360	180160	zoom in and see one of the extremely detailed simulations of one of these universes in a box.
180160	184160	That also allows you to change various properties of what you're actually looking at,
184160	189600	and allows you to visualize what a lot of the interaction between galaxies usually ends up
189600	194480	producing. Now I've previously discussed this project and the simulation in the video from
194480	200160	approximately two years ago, but just to summarize, the biggest simulation today involves creating a
200160	206400	tiny universe that's approximately 230 million light years across and contain tens of thousands
206400	211840	of different galaxies with a tremendous amount of detail and a lot of interacting particles.
211840	218400	Here there was approximately 20 billion particles representing dark matter, gas, stars and a lot of
218400	223840	supermassive black holes. With the actual simulation lasting around 13.8 billion years,
223840	229280	representing the age of the universe. And the point of the simulation was to try to build a
229280	234480	representation of the universe as it evolved since the beginning of the Big Bang, allowing the
234480	239840	scientists to visualize how all of these structures interact and what exactly they end up forming,
239840	244960	both in terms of large-scale structures, but also in terms of the smaller interactions and small
244960	250560	structures inside of every galaxy. Now to produce this, the obviously, as I mentioned before,
250560	256080	required a supercomputer. In this case, it used 16,000 different cores and it's known as the
256080	261520	Hazel Hunt supercomputer located in Germany. And to create all this, it required the scientists
261520	266800	approximately a year of continuous calculations. According to them, if I were to use my computer
266800	272560	to do this, it would take me approximately 15,000 years. But because of these simulations and the
272560	277840	actual representation of the universe, this allowed them to discover several major phenomena
277840	282960	that essentially involved a lot of the interaction between various types of particles in this model
282960	287280	universe. For example, one of the major discoveries, as you can kind of see in this simulation,
287280	293440	is a surprisingly common formation of various disk-shaped galaxies. They seem to be way more
293440	299040	common than we originally anticipated. With many of these galaxies also containing things like spiral
299040	304960	arms, things like bulges, and even various galactic bars extending across the galaxy.
304960	309360	More importantly, some of the more unknown discoveries were actually in regards to the
309360	314800	interaction between supernova explosions and the activity from supermassive black holes.
314800	320400	Here it was all in regards to various types of outflow of gas that created a kind of feedback
320400	325760	loop with the gas being kicked out of the galaxy through supernova and supermassive black holes
325760	331520	just to then return back into the galaxy to feed the black hole and create more supernova once again.
331520	337040	Normally, this is how we believe a lot of galaxies form today and how they evolve over time.
337040	342000	And interestingly enough, a lot of these phenomena discovered were absolutely not programmed into
342000	347120	the simulation. They sort of just happened naturally. And that's because of the complexity
347120	352080	of the simulation itself, because of the number of particles, and also because of the time it
352080	358560	represented in this simulation of the universe. But now the Japanese scientists took it a step
358560	364800	further. Okay, like a really big step further. Introducing the Japanese project they refer
364800	371920	to as Uju, which is Japanese for outer space. And this project is, well, it's basically illustrious,
371920	378640	but like on steroids, it's illustrious times 100. And I'm not exaggerating this. It literally
378640	384480	involves two trillion different particles. And it also represents a universe that's around
384480	390800	9.6 billion light years across. It's bigger, it's more complex, and it's way, way more advanced
390800	395520	than illustrious was ever able to produce. Now, let me just show you the part of the simulation
395520	400480	that was released by the scientists that you can also find in the link in the description below.
400480	404960	And so what you're looking at right here is basically the interaction between a lot of these
404960	412160	particles and the creation of the, once again, universe in the box. But this time a tremendously
412160	418240	massive universe, a universe that is almost exactly the same size as the actual observable
418240	424480	universe, just a little bit smaller. And honestly, this is absolutely mind blowing. So we don't
424480	429120	really know what's going to be discovered here just yet, mostly because the whole point of this
429120	434400	was just to create a simulation. But chances are a lot of incredible discoveries are going to be made
