start	end	text
0	10800	Professor Warren Goldfab, chairman of the philosophy department
10800	15240	at Harvard University, is our guest panelist in this program.
15240	17520	He specializes in logic, history of logic,
17520	20920	and philosophy of mathematics, and has translated and edited
20920	24080	the logical writings of Jacques Herbrand.
24080	26840	He has also coauthored with Bertrand Reben the decision
26840	32200	problem in solvable classes of quantificational formulae.
32200	34440	The program begins with a discussion of Professor
34440	37360	Quine's early philosophical career at Harvard
37360	39440	and consideration of his relationship
39440	42040	with the logical positivists of the Vienna circle,
42040	45360	most notably with Rudolf Carnat.
45360	48080	This background sets the stage for a thorough discussion
48080	50640	of Quine's naturalism, and in particular,
50640	53480	his naturalized epistemology.
53480	55960	Questions about the famous two dogmas are raised,
55960	59200	and then attention is drawn to his doctrines of extensionalism
59200	62040	and ontological relativity.
62040	66800	We now join the discussion in Cambridge, Massachusetts.
66800	70560	Joining Professor Quine for this discussion are Warren Goldfab,
70560	73480	professor of philosophy at Harvard University,
73480	77040	Paul Horwich, professor of philosophy at MIT,
77040	80000	and Martin Davies, wild reader in mental philosophy
80000	81080	at Oxford University.
81600	89560	In 1932, the Quine set sail for Europe destination was Vienna.
89560	94080	Herbert Feigl, who was at Harvard University from Vienna
94080	98720	at that time, had suggested to Quine, who had already
98720	103040	achieved acclaim as a logician, that the main action in logic
103040	107800	would be found in Vienna, and perhaps in the person of Rudolf
107840	111040	Carnat, who was ultimately to play a great role in Quine's
111040	112000	development as a philosopher.
115000	118160	Before going into the influence that the Vienna circle had
118160	123040	on your work, I'd like to ask you, what was the situation at
123040	126200	Harvard at that time, particularly in the field of logic?
129200	134640	At that time, logic was very weakened in America generally.
135000	140880	As far as I know, hardly any of them taught the subject.
140880	146800	Harvard was looked to, prided itself on being perhaps
146800	151200	the greatest center for logic in America.
154360	158280	After I'd been there for a little while,
158280	159880	I'd been there for a little while,
160880	164760	after I'd been there for a little while,
164760	168200	I came to feel that this was, well,
168200	172440	this profession reminded me of the Wizard of Oz.
177640	181480	I was learning virtually no logic that I hadn't already
181480	187040	imbibed as an undergraduate from my unsupervised honors
187040	187540	reading.
190880	192800	Pardon.
192800	195520	Who were the main characters at that time at Harvard?
198320	203240	In logic, the three names associated with logic were
203240	208960	Whitehead, Clarence Serving Lewis, and Harry Sheffer.
208960	212480	Whitehead, of course, with a very good reason,
212480	216320	because he and Bertrand Russell had done this monumental three
216320	221400	volume work on mathematical logic, the work that
221400	224480	was far and away the greatest thing in that subject,
224480	227160	and virtually the only great thing
227160	229640	that I'd become aware of up to then.
234600	236800	Lewis had done many years earlier.
236800	240280	In fact, as far back as 1918, the book
240280	245600	had appeared a survey of symbolic logic
245640	255200	in which he did a good job of reporting the developments
255200	259600	at the hands of Burs and Boulle and the others,
259600	262360	and some small extent, perhaps, Fraga.
265520	269800	His teaching, he was perhaps my most influential teacher,
269800	274560	from a point of view of straight classroom contact.
274600	276440	His course in Kant, and his course
276440	278120	in his own theory of knowledge.
282160	283240	He wasn't teaching logic.
286120	290280	What little logic I associated with him from reading,
290280	292400	I was not sympathetic with, because it was modal logic.
292400	296040	In fact, he was very much the pioneer, the American pioneer
296040	300800	in, or the pioneer, I should say, in the modal logic
300800	301480	of necessity.
304920	309160	Harry Shuffer was the one who was giving logic courses,
309160	313640	but they were just altogether too thin.
316360	325280	And there was no inkling of the current excitement
325280	332320	in Central Europe at the hands of Tarski and Łukasziewicz
332760	338320	and others in Poland, and Hilbert Ackermann Bernice
338320	341000	in Germany, got it again.
341000	345760	So you met Karnath in Europe in 1932,
345760	348920	and you clearly found he had a lot to offer.
348920	351280	In 1934, you gave a series of lectures
351280	354240	on his program of logical syntax.
354240	357640	Those lectures are very sympathetic to him,
357640	359480	but pretty soon you found yourself
359520	363800	having some differences with that program and with Karnath.
363800	367840	Let's know, where did you first find your differences with Karnath?
367840	371160	What were the initial difficulties you first
371160	373920	found yourself running into in thinking about executing
373920	374480	the program?
374480	376520	Yes.
376520	379360	The first occasion, apparently, and I
379360	382880	didn't learn this until just within the past few years,
382880	388240	was as far back as March 1933, when I was there with Karnath
388240	394760	and was getting so much stimulation and knowledge
394760	396760	of philosophy from him.
400120	402480	I didn't know that until it was turned up by Neil Tennant
402480	408160	and a log that Karnath had kept in his methodical way,
408160	417640	where day after day in Prague, when he wasn't going into lecture,
417640	424760	I would go out to where he lived and we would discuss,
424760	428600	because I was reading his logical syntax of language
428600	431080	in the German edition.
431080	433760	As it came out of the typewriter, it hadn't yet appeared.
433760	435080	It wasn't to appear for another year.
438560	442600	Karnath entered in this log that I had expressed questions
442600	447720	about the analyticity, some doubt about it.
447720	450040	And his reflection was that perhaps I
450040	454400	was right in thinking, I'm not sure how accurately I
454400	456760	remember this three or four line passage,
456760	459000	but perhaps I was right in thinking
459000	470200	that it was a matter of degree, until this recent archaeological
470240	472560	discovery.
472560	478400	I thought of 1935, when I was writing Truth by Convention,
478400	484000	that came out in 36 for a festrift for Whitehead,
484000	488120	as being my first manifestation, certainly, of that doubt.
488120	504440	And certainly by 39, 40, it had become really quite a firm doubt
504440	507040	and not just a tentative misgivings.
512160	517440	I'd like to ask you about your attitude towards the positivist
517440	523520	doctrine that metaphysics is meaningless in discussing
523520	528000	the so-called inverted spectrum hypothesis,
528000	530960	a hypothesis that, for all I know,
530960	533000	other people are seeing red things the way
533000	535840	I see green things in vice versa.
535840	539000	In reaction to that, you said you thought
539000	543240	this hypothesis would be unverifiable and therefore
543240	544720	meaningless.
544720	547680	And this sounds exactly the sort of thing
547680	552600	that the hard-line positivist would have said.
552600	554800	Does this show that you are, in fact,
554800	557600	a hard-line positivist in this respect?
557600	558280	No, I can agree.
558280	561400	This is exactly what the hard-line positivist would have said.
561400	565520	I wouldn't say it or I wouldn't mean that anyway.
565520	568880	What I perhaps said, perhaps I started
568880	572920	out saying that for one thing, it's unverifiable.
572920	577160	And then I should have gone on to say, whether I did or not,
577160	582440	that I can't even see how, by connecting it up
582440	587000	with other hypotheses, getting it into the network
587000	592680	of the web of belief, that it would link up indirectly
592680	599200	with verification, that it seemed to be simply inaccessible
599200	605040	to scientific developments that we can project,
605040	607240	that we can imagine and foresee.
607240	610000	And that, it seems to me, should qualify something
610000	615600	that purports to be a statement or a question of fact
615600	621920	as meaningless in the positivist way.
621960	624800	So you do countenance, then, a class
624800	634400	of meaningless, unverifiable, metaphysical sentences.
634400	635880	Yes, yes.
635880	643200	But it's way out, as I think it feels this is,
643200	651880	because I don't even consider it necessary for meaningfulness.
651880	656160	That a sentence be indirectly connectable
656160	663960	with observation, that it be part of a network.
663960	667440	I wouldn't require that the sentence be indirectly
667440	669120	verifiable in this sense.
669120	676120	That there be a set of sentences which together have
676120	677680	what I've called critical mass.
677680	685720	And that they together will imply an observationally
685720	692600	testable situation and would include the sentence
692600	696560	in question and would lose its critical mass
696560	698760	if, when that was removed from the class,
698760	704040	that would be a way of explaining what it would mean,
704040	708160	perhaps for a sentence to have empirical content at all
708160	713640	that would share empirical content in this essential way.
713640	715400	I wouldn't insist on that by any means.
715400	720440	And I don't think that the bulk of sentences in history
720440	723480	or perhaps in various social sciences,
723480	729920	nor perhaps all of them even in serious rigorous physics
729920	732320	meet even that test.
732320	735400	And I don't think that for that reason,
735400	737680	they should be rejected as meaningless.
737680	747360	Because they are sentences that we have postulated or accepted.
747360	752240	That is, we've conjectured them, accepted them,
752240	754800	because they seem to fit in so nicely
754800	756800	with the theory that is working.
756800	758600	Perhaps considerations of symmetry,
758600	763320	perhaps it seems to fill a nice little conceptual gap.
763320	764560	And I think that furthermore, they
764560	769200	can be vital to the progress of science,
769200	775720	because they are, I imagine, a very important, maybe
775720	781640	overwhelmingly large part of the heuristics
781640	787480	of the fashioning of worthwhile scientific hypotheses.
787480	791400	That is to say, hypotheses that are worth testing,
791400	793080	rather than desperately erring away one's time
793080	797760	on hypotheses that we ought to have thought
797760	802000	were very unlikely to come out right when tested.
802000	804760	So I think that's a vital part of science.
804760	808400	And in fact, it's because of, including all these,
808400	816800	that I can't envision any sharp demarcation.
816800	823280	I'm with Carl Popper in this, between science and metaphysics
823280	828280	in the in the primitive sense.
828280	830480	That does raise a question, though.
830480	833800	The positivists were very fond of demarcation criteria,
833800	838640	not just to separate science from metaphysics,
838640	842120	but also to separate science from pseudoscience.
842120	844520	So the question is, how would you handle a question in which
844520	847480	someone might want to bring into question something,
847480	850560	for example, like psychoanalytic theory,
850560	854000	as to whether that really had scientific status or not.
854000	855720	The positivists would handle such a question
855720	857840	by their general criteria.
857840	860160	How would you handle such a question?
860160	865480	Yes, well, I think the effect that that consideration has on me
865480	872480	is rather that I'm very suspicious of it and dubious of it.
872520	875960	I can conceive that it might be helpful in some of the suggestions,
875960	878200	some of the things, perhaps some of the things that are said
878200	883000	about dreams or some of the things that are said about inhibitions
883000	884920	from earlier experiences, this way,
884920	893320	that can inspire somebody with a more scientific temper
893320	897400	to some constructive ideas that will go on.
897400	898920	Maybe it's already happened.
899920	902880	But the sort of culture is developed
902880	909640	and the trust that's been put into it as something therapeutic
909640	915200	and worth spending an awful lot of time and money treating oneself
915200	918840	to, that makes the thing certainly a great evil.
918840	921600	And I'm not sympathetic with it at all.
921600	929520	But I think to this extent, it's more nearly continuous
929520	936040	with science than it should be for me to be single-mindedly
936040	938440	inclined to brand it as meaningless.
941320	946080	The critics of verificationism used to devise sentences
946080	949960	which were apparently meaningful but which were cooked up in such a way
950000	953080	as not to be susceptible of empirical confirmation
953080	955240	or falsification either.
955240	957200	I seem to recall some sentence along the lines
957200	959640	of there's a planet for whose existence
959640	962080	we shall never have any evidence.
962080	965000	Would you want to say the same about those sentences
965000	969280	as you say about sentences in the outer reaches of mathematics,
969280	975160	which is that overall simplicity can be our only guide?
975160	979600	No, I think the situation isn't as clear with those sentences
979600	985760	because those sentences might be related in the way
985760	993560	that I was sketching through these various systematic kinships
993560	997760	to such sentences so as to be valuable in the theory
997760	1003080	that they're fitting into the web of belief in such a way
1003080	1009440	as to seem very likely to belong.
1010440	1016160	Well, in a way, those sentences of higher mathematics
1016160	1020520	have that too in one direction, namely they are results
1020520	1025040	of simply continuing to apply and extrapolate the grammar
1025040	1029480	and lexicon that we've been needing for scientific purposes.
1029480	1037440	And that's a very clear and unconjectural link that they have.
1037440	1040640	And it's the only reason, my only reason,
1040640	1043760	for taking them seriously as a part of science.
1048360	1052360	So I think a detailed structural connection is different.
1052360	1056040	What about the idea of taking the inverted spectrum
1056040	1059240	hypothesis or its negation as just being a sentence
1059240	1062760	in the outer reaches of phenomenology, where once again
1062760	1065040	we'd say, well, we are allowed to be meaningful
1065040	1067520	because it's just using over again vocabulary
1067520	1071040	that we use in more workaday circumstances.
1071040	1074480	And we'll once again just let the truth value fall where it may
1074480	1076560	in light of overall simplicity, I guess,
1076560	1078160	in which case you'd go for the denial
1078160	1080440	of the inverted spectrum hypothesis.
1080440	1083960	Yes, well, that's an interesting suggestion
1083960	1088800	because I was about to wonder, all right,
1088800	1092560	if we admit it, which way is our decision going to go on?
1092560	1093320	That's truth value.
1097920	1101960	People wonder about the outer reaches of mathematics as well.
1101960	1103840	Well, there we can settle for simplicity.
1103840	1109240	I can't see simplicity coming into the act, in this case,
1109240	1112440	which is a commentary also on how independent it
1112440	1116120	seems to be from anything scientific.
1116120	1118440	I wonder if you recognize a class of sentences
1118440	1121480	that are meaningless in a more definitive way
1121520	1126400	than simply not seeming to have any empirical consequences
1126400	1130080	or the possibility of any fitting into the web of belief.
1130080	1134880	I have in mind Wittgenstein's example.
1134880	1137760	It is five o'clock on the sun.
1137760	1138240	Oh, good.
1138240	1144920	Where it looks as though, although grammatically OK,
1144920	1148160	how one feels like saying, well, five o'clock
1148160	1149640	hasn't been defined for the sun.
1149640	1151160	It doesn't make any sense to us,
1151160	1153600	whether it's five o'clock on the sun.
1153600	1156240	What's your reaction to kind of set?
1161240	1163640	Well, a characteristic of this kind of example, I suppose,
1163640	1172680	is that we can prove on the basis of principles
1172680	1177000	that we all, unhesitatingly, accept anyway, I should think,
1177000	1186880	that there couldn't be any criterion or any criterion
1186880	1192200	that would fit in usefully with the rest of science
1192200	1193880	in which those same terms are used.
1197120	1199720	Maybe it's just the virtue of this.
1199720	1201680	If it is a virtue, it's a clear case.
1201680	1202160	I see.
1203160	1208760	We've been talking about some of the historical influences
1208760	1213920	on you, just about Karnap, who does seem to have been predominant.
1213920	1217600	But there was one very centrally influential book
1217600	1221440	on all of the philosophers of the inner circle, not just Karnap.
