start	end	text
0	24280	Thank you all very much for coming to this notable event, it's my honor as well as my
24280	34520	pleasure to very briefly introduce the lecture we're going to have from Peter Thiel and to
34520	42620	then be in conversation with him after that presentation. I should say that Peter, to me,
42620	53440	is interesting, is one of the most deeply reflective thinkers of our time and also in
53440	60880	some respects one of the most prophetic. In 1993 he published a book, The Diversity Myth,
60880	70360	on trends in academic thought based on his experiences in Stanford which aside from a
70360	78040	few changes in minor changes actually in vocabulary is as fresh today as it was then or indeed
78040	85520	fresher because much of what he has written about has come to pass since that time. But I
85520	93520	think what's distinctive and important for me and I believe Peter will talk about it tonight
93520	105760	is the way in which he tries to dig into the deeper causes and sources and roots of present
105760	113920	intellectual and cultural as well as economic and political trends and to unstick our thinking
113920	121800	because to unfix it because just as this book I think illustrates we've not moved on, we live
121800	131240	in a perpetual groundhog day in terms of discourse and political thinking. In my smaller way I found
131240	139400	that myself, I'm still sometimes writing what I wrote in 1989 not simply because I'm not very
139400	148240	original but also because it still seems true or sometimes truer. So I think to dig into this
148240	157320	as deeply as Peter does is very very rare or unique and so I myself am enormously looking
157320	164960	forward to hearing what he has to say tonight and also talking with him after he said it. Thank you
164960	184840	very much. Thank you very much. It's a tremendous honor to be here this afternoon. I was involved
184840	192240	in a lot of these culture wars, campus wars in the late 1980s, early 1990s at Stanford University.
192240	201520	I started one of these alternative conservative newspapers and a lot of these debates had the
201520	208720	quality of these various crazy campus hijinks that then at the same time occasionally would
208720	214720	escalate into things that might be of some larger or even cosmic importance. One of the
215640	222640	Stanford debates that really was pivotal in the late 1980s involved a debate around the
222640	230760	core Western civilization class, Western culture. It was a protest in 1987 where the chant at the
230760	236720	protest was, hey, hey, ho, ho, Western cultures got to go. And it was in one sense about this
236720	243440	year-long freshman class. On another level of course it was about a repudiation of the
244120	249000	entire civilization that was being studied in that class, something somewhat more cosmic.
249000	255160	And then I covered a lot of these things and then a friend and I ended up writing a book,
255160	261800	The Diversity Myth, a few years later. I'll start by reading an excerpt from that and then I want
261800	267720	to give a little bit of a retrospective of where I was right, where I was wrong, where I was not
267760	276120	even wrong. And so one of the books that replaced Shakespeare was a book by Aimee Césaire,
276120	283240	A Tempest, replaces The Tempest and it's all this inverted anti-colonial hierarchy where
283240	292280	Caliban is a revolutionary hero, Prospero is an evil colonialist. And so the final indignant
292280	300240	trade by Caliban and A Tempest. Understand what I say, Prospero, for years I bowed my head,
300240	306400	for years I took it, all of it, your insults, your ingratitude, and worst of all, more grading than
306400	313320	all the rest, your condescension. But now it's over. Over, do you hear? Of course at the moment
313320	317400	you're still stronger than I am, but I don't give a damn for your power or for your dogs or your
317400	323400	police or your inventions. And do you know why? It's because I know I'll get you. And you lied to
323400	328000	me so much about the world, about yourself, that you ended up by imposing it on me, an image of
328000	332680	myself, underdeveloping your words, incompetent. That's how you made me see myself and I loathe
332680	338200	that image and it's false. And I know that one day my bare fist, just that, will be enough to crush
338200	344440	your world, the old world is falling apart. And by the way, you have a chance to get it over with,
344760	349960	you can fuck off. You can go back to Europe, but in a pig's eye you will. I'm sure you won't
349960	354600	leave, you make me laugh with your mission, your vocation, your vocation is to give me shit. And
354600	359720	that's why you'll stay, just like those guys who founded the colonies and who now can't live
359720	366520	anywhere else. You're just an old colonial addict, that's what you are. And then this goes on for
366520	375080	250 pages where we go through things like this and sort of the somewhat pretentious idea that
375720	380280	David and I had in writing this book was we were speaking truth to power, that all that it took was
380280	386040	to sort of expose this and then you could ask questions. Well, is this new, is this an improved
386040	392280	version of Shakespeare or should one prefer the original? Is this really about multiculturalism
392360	398360	and non-western cultures or is it just all sort of an anti-western thing that drives it?
399720	404280	And then there were parts of it that felt a little bit contrived at the time where
405080	408920	we had to somehow make it relevant to the larger thing. And so we had the sort of
409560	414120	somewhat contrived construction where ideas have consequences and what happens in the university
414120	420040	will eventually spread beyond it. And then of course when you fast forward 30 years, there are
420120	425720	all these ways, a lot of this has held up quite well. And of course there are also ways where
426600	433960	it feels like it didn't matter at all. And so I don't know, I can brag that the book was prophetic
433960	441880	and that a lot of it came true. And then I can say that somehow all this effort in writing this
441880	447240	seemingly did not really matter and that on some level it was not about the logic of the ideas
447800	455640	at all. And what I want to reflect about is, and so even though I think the specific arguments
455640	462920	I would still defend is almost all right, I want to focus maybe a little bit more self-critically
462920	471000	on the places where I was not even wrong, where in some ways I didn't even understand what the
471080	478120	real issues were and think about a little bit what those were. And I think one piece of the book
478120	485080	that has held up relatively well is the title, The Diversity Myth. It's an ambiguous title. It can
485080	492680	mean on the one, you can put the stress on the word diversity in which case you can then have
492680	498520	debates of, you know, what does diversity mean and if it is some sort of celebration of difference
498520	502600	and then you can sort of debate what kinds of diversity should one have. And then there are
502600	507240	all sorts of libertarian and conservative critiques where, you know, you don't have real diversity
507240	512520	if you have a group of people who look different but think alike, you know, diversity in that sense
512520	517720	probably should involve more than just hiring the extras from the space cantina scene in Star Wars
517720	524440	or something like that. But there's a secondary, maybe somewhat deeper meaning of the title
524440	530040	where you put the stress on the word myth. And if you put the stress on the word myth,
530040	537640	you realize that diversity or multiculturalism or any of these words are extremely poorly defined
537640	541880	and that's the point. They're not supposed to be defined. They're sort of a, it's sort of like a
541880	553720	false god, idol, chivalrous, but it can never be really defined and it works maybe mostly as a sort
553800	562200	of diversion or divertissement, distraction from the things that are truly important. And it is
562200	568520	kind of like a, I don't know, it's a hypnotic magic show where you don't notice the gorilla jumping
568520	573640	up and down the back of the stage. You're just narrowly focused on what the tricks the magician
573640	583400	is doing. And I want to try to explore with you tonight is a map of the things that we've been
583400	590600	distracted from by focusing too much on wokeness, anti-wokeness, all these kinds of debates,
590600	596520	what were we missing? So three main ones, I'm going to go through
599000	608200	my brief comments tonight. The first one broadly is a category and this would be a libertarian
608200	615320	critique of diversity. It would also be a Marxist critique is that, is that when you focus on all
615320	621400	these forms of identity politics, you're not focused enough on economics. When you focus on,
622520	629080	you know, race, gender, etc., you're not going to focus enough on class. And so I think there is,
629080	635320	you know, and there is, even though I'm not a, not a communist or a Marxist, I find that even
635320	640440	the Marxist critique probably has quite a bit to it where if you had a, you know, what would be a
640440	648920	Marxist analysis of a diversity administrator? And if you had Karl Marx or Rosa Luxemburg here,
648920	654040	I think they would, they would suggest that these people are roughly in the same category
654040	660920	as a bank robber or a prostitute because they're sort of a, it's a form of crony capitalism.
660920	667160	It's sort of a reactionary class that's somehow taking advantage of the system. And then if we
667160	672440	actually sort of look at the history of this where, you know, in some ways cultural Marxism
672440	680600	replaced real Marxism, you know, in the 1970s, it roughly at least correlates with the period when,
680600	688280	you know, inequality grew massively when the economy started to stagnate. And so when we,
688360	693080	when we stopped thinking about the economy, there are sort of various perspectives from
693080	699160	both the left or right economics perspective, where something there ceased to work all that,
699160	705480	all that wealth. And, and then of course, even, you know, economics is sort of somehow
705480	711800	in a libertarian or Marxist form, it grounds you into, into substantive material type things.
712760	717960	But maybe the, the sort of libertarian Marxist synthesis that I would want to explore a little
717960	725640	bit more is the Henry George, the late 19th century economists to in the late 19th century was seen as
725640	729880	pretty socialist today he's seen as pretty libertarian, which I think doesn't simply
729880	735880	reflect sort of a way in which our society has changed. But from the Henry George perspective,
735880	741880	the economic relation that one always needed to look at was land ownership, real estate,
741880	747160	distortions in real estate. And this is the the key driver. And I want to submit that
747240	753000	if there is an area of economics that we should pay more attention to it is, it is something
753000	758680	like that that there's something about a georgist analysis of real estate that is
758680	765560	extremely suggested of some very crazy things that have happened in the last 50 years in our society.
767480	771880	One of the, one of the numbers I've seen on this and if you look at real estate in London,
772440	779320	it has an elasticity of minus two, which means that if you were to increase the supply of housing
779320	787000	by 1%, the average price would go down 2%. And if you multiply in a 1.01 by 0.98,
787000	792760	you get a smaller number. And this leads the paradoxical result that the more housing you
792760	799720	build in London, the less it is collectively worth. And, and so when you have a market that is
