start	end	text
0	17560	The
17560	23320	grandest question in astronomy is that of life in the universe.
23320	29540	Are there intelligent beings like us somewhere in this vast cosmos?
29540	35140	This is the one question that is guaranteed to get the public's attention.
35140	41140	It is also a question to which we have few answers and little hard data.
41140	48320	Hence, much of the discussion in the public sphere is dominated by exaggeration, speculation,
48320	50080	and wishful thinking.
50080	55420	And I can't really blame folks, it's a powerful and expansive idea.
55420	60000	Life in the universe is nearly the entire underpinning of the whole genre of science
60000	61000	fiction.
61000	65460	Personally, I would love it if there were alien civilizations that we could learn about,
65460	68940	communicate with, and even visit.
68940	73440	But in my job as an astronomer, I have to take a less romantic view.
73440	79140	It wasn't too long ago that research on extraterrestrial life was a dead-end career move.
79140	83980	Lately, it has gained respectability as the field of astrobiology.
84180	90500	Yet it is still a line of research with more questions than answers.
90500	95180	In this lecture, I'd like to review what we do know about life on Earth.
95180	101220	I'd like to explore where in the solar system we might find life and speculate about the
101220	105180	abundance of life across our galaxy.
105180	108580	Let's begin with a short history of life on Earth.
108580	112500	Earth formed about 4.6 billion years ago.
112500	118060	The oldest rocks we find on Earth's surface are about 4 billion years old, while the oldest
118060	123620	rock deposits date from about 3.7 billion years ago.
123620	128500	The first appearance of life came shortly thereafter.
128500	134660	This image shows a stromatolite fossil from the Pilbara region of Australia.
134660	140780	These sedimentary structures are created as a result of microbial growth and their indirect
140780	142940	evidence of microbial life.
142940	148380	The fossils here date from about 3.5 billion years ago and are generally considered to be
148380	152180	the earliest evidence of life on Earth.
152180	157220	The microbes that created these fossils were single-celled and didn't have chromosomes
157220	159300	or a cell nucleus.
159300	163220	The development of those cellular structures does not appear in the fossil record for another
163220	167100	800 million years.
167100	173260	About 2.2 billion years ago, abundant oxygen developed in Earth's atmosphere.
173260	180740	Some early life forms released oxygen, especially cyanobacteria, what we call blue-green algae.
180740	186220	The oxygen, combined with iron in the oceans, to produce the banded iron formations like
186220	188400	the ones seen here.
188400	195580	The red stripes in this deposit are called tiger iron, and you can see why from the stripes.
195580	201820	These iron deposits were one method of removing oxygen from the atmosphere.
201820	207220	And around 2.2 billion years ago, these oxygen sinks, the places that the oxygen would be
207220	212820	removed from the atmosphere, became saturated, and at that time oxygen could build up in
212820	215780	the atmosphere.
215780	222140	Around 1.2 billion years ago, the first multicellular life appears on Earth.
222140	224740	And this is an important point.
224740	231800	For two-thirds of the history of life on Earth, it was only single-celled life.
231800	237780	Over 2 billion years, we're just spent developing and improving the structures of the cell.
237780	245220	And now, when multicellular organisms arrive, arise, life really gets going.
245220	250300	Here is a trilobite fossil from 500 million years ago.
250300	254380	It serves as a representative of the life forms that developed during the Cambrian
254380	256580	explosion.
256580	265540	540 million years ago begins the greatest appearance and diversification of life in Earth's history.
