start	end	text
0	24000	Hello and welcome. It is July 12, 2024. We are in Actinth MathArtStream number four today joined by Kirby Erner. Kirby, please begin.
24000	49000	Okay. Thank you for having me, everyone. There's been a little bit of email traffic leading up to this and I've been attending to this channel and I wanted to just point viewers who see this later too that this is episode four and they're already on a journey and it has to do with visualizing the fourth dimension and applying art towards this challenge.
49000	70000	And it's kind of a puzzle piece that Daniel knows that I know for sure. I don't know if everyone knows but there is kind of, I feel in the hiker metaphor that you've climbed pretty high now and here's an overview of view of like a neighboring or adjacent space where 40 is also important fourth dimension, etc.
70000	87000	Now, I know there's some Wittgenstein knowledge around here so Operation Duck Rabbit is an allusion to the kind of Gestalt Shift you need and I just drew this. It's very poorly drawn. I have a doofy style of drawing. I'm influenced by Mad Magazine, I think.
87000	103000	And the rabbit looks kind of sad. You can see his kind of wiggly mouth. That's just trying to do feathers on the back of the duck's head. I was trying to like compromise there. So it's both a duck and a rabbit and this is one of the easy ones, right? There's a lot of these that flip at you.
103000	116000	Like this one, it's easy to go back and forth between the duck and the rabbit but some of them, you just can't do it. People try to help you. They coach you. Well, look at it like this and it doesn't help, right? You can't see the old lady or whatever they're trying to.
117000	129000	So that is a challenge and it's part of what it means to kind of ease into some new field. You have to develop the Gestalt's associated therewith.
129000	151000	So the outline of what I plan to do real quick, duck rabbit, kind of drawing from my Wittgenstein background. I had Rory who's into pragmatism as one of my thesis advisors. I did have to write a thesis even though I was just an undergrad at the time and defend it and blah, blah.
152000	160000	But I wrote on the later Wittgenstein, right? There's two Wittgenstines for those who aren't familiar. He's got sort of an early philosophy and a later philosophy.
161000	172000	So on that note of how things evolve, how we don't end up where we start necessarily, this picture shows what I'd call Euclidean geometry going forward in time.
172000	181000	And it kind of forks when they realize, oh, the fifth postulate, we could mess with that so we can have non-Euclidean geometry in that sense.
182000	187000	And relativity kind of comes in around there. I'm talking about Einstein. Euclidean continues.
187000	203000	And I'm forking off another namespace as I call it. Cinergeti is kind of more off of Einstein stuff than off what I call extended Euclideanism, which is ND Hilbert space fourth dimension as another spatial dimension, not time.
204000	210000	There's a difference. So there's three namespaces here. I'm drawing a triangle. I'm saying these exist and come and go.
211000	220000	So namespaces is like a shop talk, a context, or as Wittgenstein would say, a form of life, a grammar, like chess versus checkers.
221000	228000	They come with a whole different world, not just the games, but the tournaments, how it is, and then look more at some of the Bucky stuff.
229000	236000	What is it? Now let's start with the language game, since y'all are math fluent, don't feel bad about just starting with some notation.
237000	245000	In this culture, let's say these are like Mongols and Amalayas or something. Let's say we unearthed this archaeology. This existed at one point.
246000	255000	And instead of negative numbers and positive numbers, they decided to add another tuple. So the negatives, they've got a one to the right.
256000	261000	Now this may look bad. It's like, well, no, if it's on the right, then the tuple should be the rightmost tuple and blah, blah.
262000	265000	So you could flip it, whatever. Don't overthink it.
266000	274000	And then the same culture, when they want to get to a plane or a flat space, they do it like this with three fences.
275000	279000	You could call them reference lines, what we call vectors or rays or whatever.
280000	288000	And you can see how if you have a dot in this part of it between A and B, just using vector addition, right?
288000	290000	You only need so much A and so much B to get there.
291000	298000	So a combination, a linear combination of A and B basis vectors is sufficient to get any point in this part of the y.
299000	305000	This is just a flat y. There's no perspective implied here. There's no 90 degree angles. It's just a y flat on the plane.
306000	320000	But I'm showing how you have kind of a zero for everybody here in the third place because there is no C component of resonance of this triangle region.
321000	326000	Then we go to the quad version of it where we divide space into four quadrants.
327000	331000	Again, we add another coordinate for the new vector.
331000	336000	And by the way, there is a good example of using a y on a surface.
337000	340000	And that's the Jodie Foster, very large array.
341000	347000	I say Jodie Foster because she's in a movie where she talks to aliens through this or something like that.
348000	351000	But there's a y. So there's a way of thinking about the...
352000	360000	So there's a culture that does this and at what you would call or we would call the third dimension, we're already looking like this now.
