start	end	text
0	10720	What am I going to do this evening? I'm going to try to do the impossible. In the old days,
10720	15280	students used to have nothing very much to do at university, so they used to entertain themselves
15280	19520	with pranks, like how many people can you fit into a telephone box? And it's going to be a
19520	25520	little bit like that tonight. I'm going to see how many ideas I can cram into whatever time has
25520	32880	allowed me. I want to begin by talking a bit about what I call the hemisphere hypothesis,
34240	41760	the question of the difference between the hemispheres, but mainly as a portal to a further
41760	49920	exploration of reality. It seems to me that at the moment we're puzzled about reality because
50240	57840	there are messages that come to us, particularly from some areas of postmodernism, that there is no
57840	63520	such thing as truth. Everything is just whatever you make up. I don't believe that for an instant.
63520	70640	I believe passionately that we are truths. They are rarely simple and they may sometimes conflict
70640	77840	with one another. So it is hard to set up a program of them, but we can learn to look for them and be
77840	85200	more successful in finding them. And it's in that project that I've been writing for 30 years,
85840	90320	first the master and his emissary, and then the matter with things which came out a couple of
90320	98720	years ago. Well, less than that now, November 21. And in it I try to take strands from what we know
98720	106800	about the brain, what we know about our thinking patterns in consciousness, and what we know from
106800	114240	physics. These seem like three pretty core ways of looking into the nature of reality. I'm not
114240	121040	suggesting there is one single easy reality. I'm not suggesting there is one ever-knowable truth.
121040	128720	I'm suggesting we mustn't ever give up on the idea that it is worthwhile for a human life. In fact,
128720	136160	it is imperative for a human life to be searching for such a reality and such a truth. Otherwise,
136160	143280	we are frankly deluded. And I believe that much of the world I now live in is
143280	152480	suicidally deluded. But I come on to that later. Now, let me see. Oh, that's good. So this is a
152480	158560	quote from Pascal. The twofold nature of man is so evident that some have thought that we had two
158560	165280	souls. But he's not the only person to have said something like this. Kant said something like
165280	174720	this Schopenhauer, Bergson, Goethe, Nietzsche, the wonderful German philosopher Max Schäler,
174720	182560	who in my view is underrated and underread these days. They all had this instinct that there were
182560	188960	two sort of almost people or points of view within us that were somewhat in conflict. Each could be
189760	195760	helpful for some things, but neither of them was complete in themselves. And in fact, incidentally,
195760	200880	in writing this book, I found that there are stories like the story of the master and his
200880	207680	emissary, which gave me the title of my earlier book 2009 from all around the world. The story I
207680	213360	took there was supposed to resituate the way in which we think about the left and right hemisphere.
213360	218240	When I was in medical school, it was said that the left hemisphere sort of was terribly important
218240	223520	because it controls the right hand with which you do the grasping, and it controls certain elements
223520	231040	of language, mainly speech, through which we say we grasp things. But actually, it turns out that
231040	238080	the right hemisphere is far, far more important for getting a hold on the world than the left
238080	242560	hemisphere. And indeed, when people have had a stroke, it is harder for them to recover from
242560	247360	a stroke in the right hemisphere than a stroke in the left hemisphere, even though the left
247360	254320	hemisphere's stroke often affects their speech and affects their ability to use their right hand.
256080	264960	So, I could say at this point that in the later book that I've written, The Mashable Things,
264960	270880	which came out, as I say, November 21, I begin by looking at what I call the various portals
270880	278560	through which we can get a grasp of the world at all, get some kind of understanding of it,
278560	284560	receive information from it. And I take it that those are attention, perception, which is not
284560	290400	the same as attention, judgment, the ideas we form on the basis of what we attend to and what we
290400	296880	perceive, emotional and social intelligence, cognitive intelligence, in other words, IQ,
297760	303280	and creativity, because that enters into our ability to interpret what it is we're seeing.
303280	310960	And in all of these, I demonstrate at length, over 400 pages, and I draw on 5,600 pieces of
310960	315920	research, I can demonstrate conclusively that all of these are better carried out by the right
315920	321760	hemisphere. It is more veridical, it is more intelligent, more perceptive, and much better
321760	325600	guide to reality. And when people have right hemisphere, damages has been commented on by
325600	331600	neurologists over the Easter century, they lose any sense of reality, they become deluded,
331600	338560	start hallucinating. And indeed, in schizophrenia, which is the topic that probably rings bells for
338560	343680	most people when one mentions delusions and hallucinations, what is going on there is something
343680	350640	like a defunct or deficient right hemisphere, which has been compensated for by an overactive
350640	357680	left hemisphere. Anyway, that's all by way of an introduction. But first of all, let me just ask
357680	362800	this question, most of you here will have heard something like this, what hemisphere differences,
362800	368400	that's all complete rubbish, that was all blown out of the water 30 years ago, it's all nonsense,
368400	374240	don't even listen to it. And there's a sort of circular thing that happens here, this is what
374240	379120	people were taught, so they never looked, because they never looked, they never found anything
379120	383920	different from what they've been told. So much later in their careers, they don't want to spend 30
383920	388400	years like me actually finding out what are the differences between the hemispheres, because it
388400	392160	would mean the end of their career, they'd be despised by their colleagues, they wouldn't get
392160	399760	promotion. So I'm afraid this is a question of a, and what you might call an urban myth,
400480	406320	it is an idea that itself needs powerfully to be debunked. If you don't believe me,
406320	412720	read my work, it is enormously well referenced, you can look up everywhere what it is that I'm
