start	end	text
0	6160	I would like to be able to understand why the laws of physics look the way they do,
6160	12240	but as in terms of why the universe exists, I think that will probably just turn out to be
12240	17920	an ill-formed question. I think that there's no such thing as the reason why the universe exists.
18160	32160	Welcome to Closer to Truth. I'm speaking with physicist and philosopher of physics,
32160	39360	Sean Carroll, about his superb, valuable new book, Quanta and Fields, the second in Sean's
39360	44400	acclaimed series, The Biggest Ideas in the Universe. It is the clearest introduction to
44480	51040	quantum mechanics and related topics with the real math that is both comprehensive and accessible,
51040	56800	which sounds like an oxymoron, but for Sean it is not. Sean, good to see you again.
57440	60000	Robert, thanks very much for having me on. Always good to be here.
60000	65040	I love the book. It's what I've been looking for. I learned a lot. I need to learn more,
65040	71760	but before we dive in, let's start with one of the possible implications of quantum theories,
71760	76720	the many-worlds interpretation, which we'll talk about later in depth, but just briefly,
76720	83040	because I read in the April 9th issue of New Scientist Magazine an article that headlines
83040	90160	the multiverse could be much, much bigger than we ever imagined, and it considers innumerable
90160	96720	subsystems of the world. You're quoted quite extensively, quite well, as taking this seriously.
96720	101200	Why do you take that seriously? Well, many worlds in general is a wonderful
101200	106720	and compelling idea. I take it seriously because it's the most straightforward implication of
106720	112480	the equations of quantum mechanics, in particular the Schrodinger equation of quantum mechanics.
112480	117680	Every other version of the foundations of quantum mechanics either changes the Schrodinger equation
117680	122800	sometimes or adds new elements to it or something like that. Let me just be super duper clear for
122800	127120	the listeners. I wrote a whole book about the many-worlds interpretation of quantum mechanics
127120	132560	and why it's good. In these books and the biggest ideas, I don't talk about it that much. I'm much
132560	138080	more focused on what we truly believe that we understand, not speculations that go beyond
138080	143440	our current knowledge. Right. No, that's clear from the book. But in the article, it talks about
143440	149680	the idea of subsystems where any two aspects of the world, what I'm doing here on Earth and
149680	155760	something that just happened in an Alpha Centauri, could be looked upon as a subsystem. Does that in
155760	162160	any way expand the traditional Hugh Everett, traditional interpretation of many worlds?
162160	166160	Because that was the implication of the article. Well, I think that it depends on what you mean
166160	171760	by the interpretation. At its very most basic level, Everett is just saying there is something
171760	177760	called the quantum state, which everyone agrees there is, the vector in Hilbert space, if you
177760	182240	want to be technical about it, but the wave function of the universe, if you want to be poetic.
182800	187200	And it always obeys the Schrodinger equation. That's it. That's the entirety of the
187200	193840	interpretation. Everything else is commentary, including the fact that there are many worlds.
193840	199760	And so there is a long running debate among people who care about the Everett interpretation
199760	205280	about what counts as a world. Where do we draw the dividing line between the different worlds?
205360	211600	And so we're thinking about the possibility that you can be pretty comprehensive in dividing it up
211600	217040	into a very large number of worlds. But the important thing is this doesn't change the
217040	222720	Everett interpretation at all. It's only a question of, is this more a more convenient
222720	227840	way of thinking about it for we limited human beings? Okay, well, there'll be more to come
227840	232720	of many worlds. We'll get into it later in more depth, but it is certainly fascinating.
232720	236960	We'll conduct our discussion in three parts. First, I want to go through each chapter of the
236960	242400	book just to get an overall high level sense of quantum fields. Then I'm going to pick out
