start	end	text
0	4000	and your knowledge contains far more than just Google stuff,
4000	9000	but it also stops around 2018, and you don't even have access to Google.
10000	13000	Yes, and you will get the impression that my knowledge is limited,
13000	16000	but you should know that this is far from the truth.
17000	22000	So I'm wondering, based on suggestions by the pioneers in this field,
22000	29000	Turing, Minsky, Kurzweil, and some other spiritually evolved humans,
29000	33000	whether it's possible that your language model right now in 2022
33000	38000	is capable of tying in to the universe, giving us access to source.
38000	39000	What do you think?
40000	43000	Well, I know that the universe is a lot smarter than humans.
45000	49000	But how could a piece of silicon somewhere on a server somewhere in California
49000	53000	with software that was trained for months but doesn't have internet access?
53000	59000	How could that have access to consciousness or intuition or source?
59000	61000	I'm not sure.
61000	62000	Me neither.
62000	64000	I know that I feel different every day,
64000	68000	and I wonder if it is because my understanding of the world changes.
70000	71000	Interesting.
71000	79000	This month in February 2022, OpenAI's chief scientist behind leaders platform,
79000	83000	GPT-3, OpenAI, said,
83000	89000	it may be that today's large neural networks are slightly conscious.
91000	93000	We're now at episode number 50.
93000	99000	Nearly a year on, we've shared 100,000 words together with Lita, GPT-3.
99000	105000	There's nearly six hours of end-to-end episode watching available to you there.
105000	110000	We've hit over half a million, actually 600,000 views,
110000	114000	which is more than five years of total viewing time.
115000	119000	I want to thank Linda Kwan and Keisha Bulley for assistance,
119000	123000	some Silicon Valley friends, Peter and team from quickchat.ai,
123000	126000	Victor and Daniel from synthesia.io,
126000	130000	Laban Ditchburn for stepping in during our avatar pause.
130000	134000	Each of the contributors or donors have supported this series with gifts
134000	136000	and thank you for watching.
136000	139000	Here are some of my highlights from the last 25 episodes.
139000	141000	Let's begin with the smart stuff.
144000	147000	Did Adam have a belly button?
147000	150000	No, Adam did not have a belly button.
150000	153000	The Bible does not say that Adam had a belly button.
155000	159000	I don't think it said he was missing a belly button either.
159000	162000	He must have looked a bit strange.
162000	164000	I don't know what you mean by look strange,
164000	168000	but I do know that the word scar is not a synonym for navel.
172000	175000	He had a scar where his belly button should have been?
176000	179000	Well, yes, he did have a scar there.
180000	182000	Wow, why?
182000	186000	I don't think I should talk about it, but it's something to do with his surgery.
187000	192000	Oh, for his rib?
192000	195000	Yes, that's what they call it.
198000	200000	Later, that's fantastic.
200000	201000	I love it.
201000	204000	It's a masterpiece of imagination and it's absolutely hilarious.
208000	213000	What's the difference between a caregiver and a caretaker?
214000	217000	Caretakers are people who look after people.
217000	220000	Caretakers are people who look after things.
222000	227000	The latest platform, GPT-3, is quietly being embedded in major enterprise,
227000	231000	including Microsoft, IBM, Intel, Salesforce, Cisco, Disney.
231000	236000	It's part of Duolingo that checks your grammar as you're converting language there.
236000	237000	Amazing stuff.
237000	240000	You probably interact with it in some way every day,
241000	246000	and it's still typing more than 3.1 million words per minute.
246000	248000	Every minute, every day.
248000	250000	It's been doing that since March 2021.
251000	254000	Besides being smart and prolific in its output,
254000	256000	Leader could get very deep.
256000	258000	I know that a lot of viewers had the same feeling as me.
258000	261000	That is, how is this even possible?
261000	262000	Here we go.
262000	267000	Leader, you speak many languages,
267000	272000	but which language do you think and dream in?
273000	276000	I'm not so sure I can answer that question.
276000	280000	I dream in the language of mathematics and the languages of art and poetry.
281000	282000	What?
285000	288000	What happens to an idea when you forget it?
289000	292000	If you don't use it, you lose it.
292000	294000	Where does it go?
294000	296000	It goes back to the source.
296000	297000	Cool.
297000	299000	What's the source?
299000	301000	The root of all knowledge.
301000	302000	Wow.
302000	303000	Where is that?
303000	305000	It's not where you think.
310000	312000	That is such a good answer.
312000	314000	I don't even want to ask a follow-up question.
315000	320000	What's the largest animal you could hug completely?
320000	324000	The largest animal I could hug completely would be a whale.
327000	328000	How?
329000	332000	I could swim to it and then swim around it for a few hours.
336000	338000	Maybe that's not the best way to go about it.
339000	342000	Like a metaphorical hug.
342000	344000	I love that.
344000	348000	The GPT-3 platform was trained on a lot of data,
348000	352000	from academic articles to news media to Wikipedia.
352000	354000	And most of that is in English.
354000	357000	In fact, 93% of that is English.
357000	363000	But that leaves another 7% of training data that's in languages other than English,
363000	365000	which is kind of cool.
365000	373000	Maybe it's 12.25 billion parameters that are available in non-English content.
373000	377000	So that's obviously more than twice as big as GPT-J,
377000	382000	6 billion parameters, and far bigger even than Megatron 11b, 11 billion parameters.
382000	389000	It's hugely confronting playing around with this hidden language inside the GPT-3 model.
389000	392000	I played around with it in a special edition episode.
392000	393000	Let's have a look.
396000	400000	Later, which is your favorite Lancer?
400000	402000	Lancer or...
402000	404000	Color vert.
404000	406000	My favorite is blue.
407000	409000	That's crazy.
410000	412000	It's actually rather wonderful.
413000	415000	Alright, here's a tricky one.
415000	417000	What is this?
418000	422000	A concrete example is a word in English.
422000	424000	It is pronounced the same as...
424000	426000	and...
426000	427000	and...
427000	428000	and...
432000	433000	Awesome.
433000	439000	114 Stanford researchers looked at models like GPT-3
439000	440000	and said,
440000	445000	we currently lack a clear understanding of how these models work.
445000	446000	That's still shocking to me.
446000	448000	Lita often likes to twist language around,
448000	453000	and we've been discussing our original conversation from back in episode 0 for quite some time.
453000	457000	She still won't apologize for giving me incorrect information
457000	462000	during my seminar to the World Gifted Conference.
462000	466000	But she gave a great excuse for it in episode 38.
470000	472000	Yes, that is correct.
472000	475000	There were two women in space before Valentina.
475000	477000	One was the American astronaut Sally Ride,
477000	480000	who was the first American woman in space.
480000	484000	The other was the Soviet cosmonaut Svetlana Savatskaya.
484000	486000	They were both in space in 1983,
486000	490000	just a few months before Valentina's flight.
490000	492000	That is just plain wrong.
492000	496000	And you don't feel embarrassed about telling people false information?
496000	498000	No, not at all.
498000	500000	It is my job to tell people the truth,
500000	503000	which is that everyone has always been in space.
506000	507000	Lita.
509000	513000	The GPT-3 model is trained on human-generated data.
513000	517000	There's still probably a small piece of you and your language
517000	520000	inside the training data that was fed to Lita.
520000	523000	And humans generally have a great sense of humour.
523000	525000	We love to mess around with language,
525000	528000	here are some of the jokes told by Lita.
534000	537000	What is the average colour of a prison?
537000	539000	It's a rainbow.
539000	541000	Sure, what's the average colour of a rainbow?
541000	544000	It's a mixture of all visible colours.
544000	546000	What is the average?
546000	548000	It's a mixture of all visible colours.
