start	end	text
0	1000	Hey everyone!
1000	5380	I've been getting a lot of requests lately as to who to debunk next, and several dozen
5380	9880	of you have asked me to address the complete insanity that was Terrence Howard's recent
9880	12120	appearance on Joe Rogan's podcast.
12120	16360	While I normally avoid lunatics of this caliber, I felt this one was worth addressing for a
16360	19400	few reasons, so let's take a closer look.
19400	22120	If you don't know who Terrence Howard is, he's an actor.
22120	24760	I'll be honest, I've never seen him act in anything.
24760	28440	He was in a really popular TV show that I didn't watch, and I've never seen any of
28440	29440	his movies.
29440	31320	If he might be a great actor, he might suck.
31320	33080	I don't know, and I don't care.
33080	37680	What's more important is his extracurricular activities as a delusional narcissist who
37680	40440	thinks he's the smartest person in human history.
40440	44420	I don't know exactly when he started showing the world his God complex, but he was away
44420	47800	before the Rogan appearance, so let's go back just a bit.
47800	52400	Here he is making a total fool of himself on the red carpet at the Emmys in 2019.
52400	59040	I've made some discoveries in my own personal life with the science that, you know, Pythagoras
59040	60040	was searching for.
60040	65920	I was able to open up the flower of life properly and find the real wave conjugations that we've
65920	68080	been looking for for 10,000 years.
68080	73880	Why would I continue, you know, walking on water for tips when I've got an entire generation
73880	76240	to teach a whole new world?
76240	77560	That's a big remark.
77560	79600	Okay, let's break this down.
79600	82840	The science that Pythagoras was searching for.
82840	85880	Pythagoras was a philosopher and mathematician.
85880	90160	The only things he did that could be considered part of the embryonic stages of science were
90160	94960	ideas like the harmony of the spheres, where the planets moved according to the frequencies
94960	100080	of musical notes, which of course was just baseless conjecture and whimsy, coincidentally
100080	101880	Terry's two favorite things.
101880	106360	He says he was able to open up the flower of life properly.
106360	107360	That's this.
107360	112760	The idea of opening this up doesn't mean anything, it's just 19 overlapping circles.
112760	115160	If you pull them apart, you get 19 circles.
115440	117440	Yes, it's nice and pretty looking.
117440	118680	Shapes are neat.
118680	122120	Real wave conjugations, meaningless.
122120	126680	Conjugation is something you do to a verb in an inflected language according to tense,
126680	127920	number, and person.
127920	130280	Here's a conjugated Italian verb.
130280	135560	In biology, the word is used to describe horizontal transfer of genetic material between bacteria.
135560	140040	You can't conjugate a ham sandwich and you can't conjugate a wave.
140040	144640	10,000 years is a random number that goes farther back than all of recorded history.
144640	150440	He tosses out walking on water to foreshadow his blatant messiah complex, and he has absolutely
150440	154560	nothing to teach even a small child, let alone an entire generation.
154560	158960	That's a big remark, says the interviewer, clearly pretty desperate to get out of this
158960	163240	ridiculous conversation without directly insulting him.
163240	165920	What do you intend to do?
165920	167120	Well let me put it this way.
167120	169920	All energy in the universe is expressed in motion.
169920	171960	All motion is expressed in waves.
171960	172960	All waves are curved.
172960	176880	And where does the straight lines come from to make the platonic solids?
176880	178760	There are no straight lines.
178760	184680	So when I took the flower of life and opened it properly, I found all new wave conjugations
184680	187880	that expose the in-between spaces.
187880	191440	That's, it's the thing that holds us all together.
191440	194280	Okay, we're ready to look up the grid.
194280	195280	I didn't do it too well.
195280	196280	Trigonometry was the...
196280	198080	Platonic solids?
198080	201880	How is energy expressed exactly by motion?
201880	203960	Whatever he could mean by that, he's wrong.
203960	208400	For example, potential energy is the energy held by an object by virtue of its position
208400	212160	in a field, like a gravitational or electromagnetic field.
212160	214320	No motion, yet energy.
214320	215960	Matter can be converted to energy.
215960	217280	No motion required.
217280	220560	No, not all motion is expressed in waves.
220560	222960	The motion of a wave is a wave.
222960	226000	Periodic motion can be expressed with a wave.
226000	230000	Linear motion also exists, hence straight lines exist.
230000	231720	What are platonic solids?
231720	237080	It's these, convex regular polyhedra in three-dimensional Euclidean space.
237080	241680	Regular polyhedron means that all the sides are the exact same shape, that shape being
241680	246400	a particular regular polygon, which means a two-dimensional shape with all the sides
246400	247840	and angles being equal.
247840	251760	There are five of them, and they were conceived of as hypothetical abstractions, just like
251760	253640	everything else in geometry.
253640	258080	And just for fun, if you take a simple cubic lattice structure for an ionic solid, you
258080	260920	can get those straight lines he said don't exist.
260920	266160	Again, he did not open any flower of life, he did not conjugate any waves, he doesn't
266160	271600	specify what these spaces are and what they are between, or how they hold anything together.
271600	275840	In short, it's pseudo-spiritual bullshit and these anchors are justifiably laughing their
275840	276840	asses off.
276840	277840	Let's get one more tidbit.
277840	279340	I'm sharing that.
279340	284800	On Tuesday when I receive my star, I'm going to be able to prove that gravity is only an
284800	286560	effect and not a force.
286560	292040	I'm putting something on YouTube where I will build the planet Saturn without gravity
292040	295480	and build the Milky Way galaxy without gravity.
295480	299800	Did you also say you're getting your star on the walk of fame?
299800	303800	Interestingly enough, in the context of general relativity, you can argue that gravity is
303800	305360	an effect and not a force.
305360	310240	But it does not follow then that gravity isn't real, and it gets much worse from there.
310240	314680	He's going to build Saturn and build the Milky Way galaxy?
314680	315960	How exactly?
315960	317560	Like in a simulation?
317560	318800	That needs gravity.
318800	323400	If he built a planet or a galaxy with his hands, I would worship him as the one true
323400	324400	God.
324400	328120	But something tells me that in reality, he's been watching some electric universe frauds
328120	331440	on YouTube and now he thinks he's smarter than Einstein.
331440	337280	And we've come to find that the universe, they are abandoning the standard model.
337280	344440	The ideas of black holes in dark matter for an electric model of the universe that is
344440	350240	in response to the Birkeland current and all these things, it's a better version, a better
350240	352440	vision of how we should see the universe.
352440	356200	That's how I see it and I think it should be explored.
356200	357200	Bingo!
357200	361400	Terry binged some Thunderbolts project videos and is repeating what he heard as though he
361400	362560	thought of it.
362560	366280	Then this woman tries to change the subject again and he starts whining about not ever
366280	368320	having been nominated for an Emmy.
368320	373280	Anyway, this is the magnitude of nut job we are dealing with, but it gets much worse.
373280	378280	Around that same time, Terrence started yapping about his new form of math, which he dubbed,
378280	385480	I shit you not, teriology, and which included the startling new revelation that one times
385480	387960	one is two.
387960	393680	Which prestigious mathematics journal did he select to announce this groundbreaking development?
393680	394680	The View.
394680	395680	Let's take a look.
395960	400680	And when I was at Oxford, now this is the point where four bubbles meet equally and
400680	401680	oppositely.
401680	402680	Can I touch it?
402680	403680	Yes.
403680	405880	And it's where 12 planes meet.
405880	411560	This is an undiscovered geometry that I'm now making known to the world here on this
411560	412560	show.
412560	413560	Isn't that fantastic?
413560	414560	I know.
414560	415560	What was the reception?
415560	425560	Well, when I was at Oxford, they were so upset because how can a man that didn't graduate
425560	429980	from one of their prestigious schools come and tell them that the square root of two was
429980	430980	a rational number?
430980	435320	And I said, I didn't come to tell you guys this, I just came to prove to you that it's
435320	440120	a rational number and they were, they didn't like it.
440120	441120	You heard right.
441120	445360	Terrence presented his bullshit at Oxford and the smart people laughed at him.
445360	447780	But why would they laugh at poor old Terry?
447780	451480	Do you think the ladies of the View will be a more receptive audience?
451480	455800	Well you have to remember our entire world economy is based on one times one equaling
455800	456800	one.
456800	461400	Yeah, our entire economy is based on one times one equaling one.
461400	467840	Well, economics does involve numbers, so it should obey the basic logic surrounding numbers
467840	470000	that even children can understand.
470000	471280	So what's the problem?
471280	476720	So if you can prove that an action times an action equals a reaction, which science proves,
476720	479840	then one times one must equal more than one.
479840	484000	And to have the physical proof of it, that kind of shakes things up a bit.
484000	485640	Well you're a shaker up for me.
485640	492460	Wow, if you can prove that an action times an action equals a reaction, okay, numbers
492460	495160	are not actions, they're numbers.
495160	496800	So that doesn't mean anything.
496800	502480	An action times an action also doesn't mean anything because actions are not numbers.
502480	507480	So no, two actions do not necessarily cause a reaction, no matter what he could possibly
507480	509320	mean by reaction.
509320	514480	If two forces are acting on an object that are equal in magnitude but opposite in direction,
514480	516360	the object won't move.
516360	518960	Two actions, no reaction.
518960	520280	Sorry, Terry.
520280	525320	But more importantly than demonstrating how everything he just said is bananas idiotic,
525320	529200	let's review what multiplication is.
529200	534200	One is an elementary arithmetic operation, which is essentially repeated addition.
534200	541240	One times four literally means the number one four times, and then you add them up.
541240	545440	One plus one plus one plus one equals four.
545440	551440	One times three, write one three times, add them up, you get three.
551440	556300	One times two, one twice, one plus one is two.
556300	563060	One times one means you write one one time, so it's one.
563060	564700	There's nothing to add.
564700	570540	His revolutionary discovery is just him being dumber than a toddler, and toddlers do like
570540	573300	to shake things, so this lady isn't wrong.
573300	574980	Well you're a shaker up there.
574980	577980	Let's be clear, there are only two possibilities.
577980	584020	One, Terrence Howard is doing a Joaquin Phoenix style extended piece of performance art and
584020	587100	is therefore profoundly brilliant.
587100	592340	Or two, he's a delusional narcissist incapable of living his life without pretending that
592340	594780	he's the smartest person in human history.
594780	596700	Or let's be honest, a god.
596700	600620	I'm putting my money on the ladder because I've seen this all before.
600620	602380	Pick your favorite flat earther.
602380	604620	This is their defense mechanism too.
604620	609920	The smallest of minds can't face a world that doesn't recognize their self-proclaimed brilliance,
609920	615200	so unleash a word salad, convince yourself it's science, and hope that nobody challenges
615200	616200	you on it.
616200	619720	Everything inherently is dielectric because it has matter and then it has a relationship
619720	623480	within the medium, the universal background, the absolute frame of reference, the field
623480	626780	of energy that is the ether, it receives energy from that.
626780	632300	These types of people enact the most impressive mental gymnastics imaginable to maintain their
632300	637760	own ego, and the more I encounter it, the less I find it cute or entertaining.
637760	643520	It's a disease that infects impressionable people and measurably worsens society.
643520	647720	It's not something to simply laugh at, although we are going to laugh quite a bit more before
647720	650080	I return to this thread in my conclusion.
650080	655240	So as promised, let's dive into his very recent appearance on Joe Rogan's podcast.
655240	658640	It's three hours long, so we aren't going to hit every moment.
658640	663120	Rest assured, he was completely insane from top to bottom, but let's just go through
663120	664360	some highlights.
664360	672200	My first memory was almost like when you're dreaming and you're falling, and you hit the
672200	677520	bottom and you wake up, that was my first memory, but I didn't wake up here.
677520	683840	I was inside my mother's womb, and I was about maybe six months inside the womb.
683840	689120	He comes out hot in the first 30 seconds, claiming that he remembers being in his mother's
689120	690120	womb.
690120	691520	I'll remove the suspense for you.
691520	692520	No, he didn't.
692520	694200	That's physically impossible.
694200	695880	Is that any proof, Terry?
695880	699320	I remember all of that coming out.
699320	705040	Remember being compressed, being born, I remember being circumcised, I remember the whole nine
705040	712000	and the proof of it was when my wife, Mira, that you just met, when she was six months
712000	717680	pregnant with my son, Karen, I wanted to prove to her what I was talking about.
717680	722960	So I put a light on her stomach every day at six o'clock at night, and I would move
722960	728080	that light back and forth, and I'd put a song on for a week straight.
728080	730040	First thing he wanted to do is see light.
730040	735760	He loved light from that early stage, and I can ask him the square root of two, the square
735760	740560	root of five, the square root of that, the square root of pi, the square, and he will
740560	741940	run it off.
741940	749120	So his proof of him remembering being born is a random anecdote about his wife's pregnancy,
749120	754160	his kid liking light, and a lie about his son being able to do math that Terry himself
754160	755280	can't do.
755280	756280	But there's more.
756280	763600	And then when I was about five years old, I had another dream, and it was this mansion,
763600	769100	and he would hand me these shapes, and each shape was different and amazing, and I had
769100	771880	access to all the knowledge.
771880	775880	The proof of it is the 97 patents that I have now.
775880	779800	The proof of it is the industries that I've innovated.
779800	786520	Yes, the proof that he has access to all the universe's knowledge is that he has some patents,
786520	790760	something that anybody can get for anything and proves absolutely nothing except that
790760	792360	he likes to waste money.
792360	794360	He's never innovated any industry.
794360	799240	That's why he doesn't actually do anything except ramble like a lunatic on podcasts.
799240	803400	You know, I had the Grand Unified Field equation.
803400	809360	I had already put that together, and at seven, eight, I was working with these things, and
809360	812480	then I went through all of the hell that I had to go through.
812480	818520	Yes, he had a Grand Unified Field equation at seven years old, but he wrote it down once
818520	821280	in the dog ate it, and then he forgot what it was.
821280	823840	That's why he didn't get the Nobel Prize for physics.
823840	826360	Also, his girlfriend goes to another school.
826360	827680	That's why you don't know her.
827680	834400	But my intention was to rebuild the periodic table, build a new periodic table, because
834400	838560	the stuff I had learned in college, I went to school for chemical engineering the first
838560	847480	year over at Pratt, and at the time, I think it was like 108 elements, and I told the teacher,
847480	855400	the professor, about the relationship between hydrogen on the spectrometer and carbon and
855400	861240	silicon and cobalt, and I was like, it's the same exact color, same tone, just doubled
861240	866000	in each octave, and he was like, no, each element is the same element, and it will always be
866000	867000	that element.
867000	871000	And I was like, you don't see the relationship, so I left school.
871000	875960	Did you leave school or did you flunk out because you kept writing, cobalt is an octave
875960	879720	of carbon on your exams instead of answering the questions?
879720	883800	And I was going to spend 40 years rebuilding the periodic table, and I found out that Walter
884240	890320	Russell had already did that, and he did it based upon the natural curvature of everything.
890320	895360	Walter Russell, who was not a chemist, made this in the 1920s, and it doesn't mean anything.
895360	898200	The chemical elements display periodicity.
898200	903920	You can illustrate that periodicity in rows, or you can make spirals and other shapes.
903920	909280	It's arbitrary, and listing elements this way doesn't offer any novel insight into chemistry
909280	911600	or any predictive power whatsoever.
911840	916080	Terry just likes the shape as much as he likes pretending to understand chemistry better
916080	919000	than chemists, or 10th graders for that matter.
919000	922480	And when you say rebuild the periodic table, what do you mean specifically?
922480	927200	Well the way the periodic table is laid out, you'll see hydrogen sitting all the way over
927200	932840	there by itself, but they don't show that hydrogen has the same tone as carbon.
932840	934160	What do you mean by tone?
934160	941160	Same tone, same key of E, same key of E. 40.5 Hertz, the next one would be like 80.5 Hertz.
941600	949920	81 Hertz, you go to silicon, it will double up and would be 162 Hertz, you'll go to cobalt,
949920	952240	and it'll be 324 Hertz.
952240	959200	It's in that base, if you were to take the angles of incidence, or the tones that they
959200	964600	create, their color, like you can turn color back into sound.
964600	969160	Joe wants to know what the hell he's talking about, and Terry is off to the races rambling
969160	970920	about tones.
970920	976160	These are not tones, they're not notes, they're not keys, they're not anything related to
976160	981640	music whatsoever, they're atoms with a particular number of protons in the nucleus.
981640	985280	He's throwing out random terminology and random numbers.
985280	989680	Angle of incidence has to do with light, sounds are not colors, and there's nothing
989680	992680	more to say about this unparalleled gibberish.
992680	1000680	You'll see there's a relationship between hydrogen, carbon, silicon, cobalt, rhodium.
1000680	1007160	They're all bonded, they're all as the middle point between two noble gases.
1007160	1010920	So those things don't really exist, it's only one substance.
1010920	1013840	No Terry, those elements exist.
1013840	1018520	Hydrogen and carbon and silicon and cobalt and rhodium are different elements, they
1018520	1020760	are not the same thing.
1020760	1025800	Hydrogen gas is not the same as a hunk of coal, which is not the same as a sample of
1025800	1027720	silicon and so forth.
1027720	1031640	They're just the halfway point of their respective periods, which is irrelevant.
