start	end	text
0	7360	Look, I get it, most of you are stuck in tutorial hell, a lot of you can't seem to get yourself
7360	9820	out of that.
9820	14160	This is something I was in for the longest time that I can imagine and it's one of those
14160	21000	things that probably frustrated me and just straight up shitted on my career from getting
21000	25920	better for the longest amount of time because all I kept doing was going tutorial after
25920	31400	tutorial and don't lie to me right now because I know you're probably doing that.
31400	35160	There's a high chance of you, whether you're watching clever programmer tutorials and you're
35160	40240	doing build after build or you're watching Udemy or something else out there, whatever
40240	47040	it may be, you are not making a lot of forward progress and what do I mean by forward progress?
47040	51320	What I mean when I say forward progress is really, are you working on projects that
51320	57440	excite you and are you working on stuff where it's useful to you and going on your portfolio?
57440	62760	Are you working on things and are you able to code from scratch and build real world
62760	63760	things?
63760	70520	Because if you can't do that, I mean, to be honest, you're kind of screwed, right?
70520	78680	You're not going to be making forward progress, you're going to be kind of just stuck forever.
78680	84360	If I was to show you on the screen, it's kind of like, let me see if I can open this up.
84360	85360	Boom.
85360	91960	So if I was to show you here, you'd be just like running in and this is what most of the
91960	94000	people who are coding, right?
94000	99640	You're just kind of running in circles forever and it seems like there's never any getting
99640	100800	out of there.
100800	106680	Going after tutorial after tutorial and what you want to be able to do is you want to preferably
106680	114000	be able to go in a straight line where your career is moving forward like this, but right
114000	118360	now what's happening is you go to one tutorial, make progress, then you go to another one,
118360	122160	make some progress, then go to another one, and then maybe even start picking up a new
122160	126920	framework where in my opinion, you're making backwards progress sometimes because if you
126920	130060	want to get really, really good, you should just stick to one thing and keep getting better
130060	131060	at it.
131060	137960	So in the start, I personally don't think that you should be learning like basics of
137960	143420	JavaScript and then moving on and trying to learn React and then trying to learn next
143420	149180	JS and trying to learn like all of these other things because instead of making forward progress,
149180	153580	really what you're doing is you're branching out, you make some forward progress with JavaScript,
153580	157620	then you start all over again, make some forward progress with React, then you start all over
157620	165700	again, make some forward progress with what is it, next JS or Tailwind CSS or whatever
165700	171020	is your flavor of the month and you're not really making any forward progress at all.
171020	178620	In reality, what you should be doing is pick up JavaScript and just start coding day one.
178620	183100	And this is day two, code day two.
183100	188660	Then if I keep going, right, this is day three.
188660	192100	And when I say you're coding, I literally mean you are coding.
192100	197260	Like, yes, you can watch tutorials, yes, you can try to pick up exercises, but like code
197260	199980	shit that you could do with whatever you do know.
199980	204540	For example, if you learn if else, make a freaking game out of if else, you can take
204540	207900	if else statements so far.
207900	212380	Make something interactive where if you have an if else block, I can type in something,
212380	217380	a pop up happens, and then I type in, you know, guess you can make guess the number
217380	219020	game with if else statements, right?
219020	223980	If I guess 50 goes too low, then I guess for try 30, and then it goes too high, and then
223980	229020	I guess 40, and then it's like close, and then I'm like 42, and then it goes correct.
229020	230260	You could do so much.
230260	234460	So then do that, and you should be coding or thinking about coding or problem solving
234460	237180	for many hours in a day.
237180	244780	So many of you have this crazy freaking problem with being able to sit there and think and
244780	246820	focus for a long period of time.
246820	251260	If you cannot sit there and think focus for a long period of time, I'm not gonna say you're
251260	255660	not gonna become a coder ever, but like you're gonna have so much more difficulty, right?
